genre,interpret,album,release_year,songtitle,decade,lyrics
Pop,Juli,In Love,2010,Eisenherz,2010,"Eisenherz Lyrics[Strophe I:]
Mein lieber freund
Mein größter feind
Was haben wir falsch gemacht
Die hände leer, das glück verkauft
So war das nicht gedacht
Mein lieber freund
Mein größter feind
Wir haben beide nichts gelernt
Was immer auch, zufrieden heißt
Wir sind weit davon entfernt
Und eigentlich gehts mir jetzt besser
Und eigentlich
Mein lieber freund
Mein größter feind
Was haben wir falsch gemacht
Die hände leer, das glück verkauft
So war das nicht gedacht
Und eigentlich gehts mir jetzt besser
Und eigentlich gehts mir nicht gut
Irgendwann gings mir mal besser
Irgendwann gings mir mal gut
[Chorus I:]
Denn wir hatten herzen aus eisen
Und wir hatten körper aus glas
Wir mussten uns gar nichts beweisen
Denn wir dachten, das hier sei spaß
Ich hab unsere träume begraben
In der dreckigsten stadt dieser welt
Denn das was du willst, sollst du haben
Aber frag nicht, ob mir das gefällt

[Chorus II:]
Mein lieber freund
Mein größter feind
Was hab ich dir gesagt
Das spiel ist aus, der spaß vorbei
Wir haben nicht gelacht
Und eigentlich geht es mir besser
Und eigentlich geht es mir gut
Aber irgendwann gings mir mal besser
Und irgendwann gings richtig gut

[Chorus I]

[Chorus II]

[Outro:]
Frag nicht ob mir[x2]
Frag nicht ob mir das gefälltYou might also likeEmbed"
Pop,Juli,In Love,2010,Woanders zu Hause,2010,"Woanders zu Hause Lyrics[Songtext zu „Woanders zu Hause“]

[Intro]
Ich pack meine Sachen und lasse sie steh'n
Nur im Kühlschrank brennt noch Licht
Niemand soll mich gehen seh'n
Ich verschenk die Katze
Und in den schönen Beton, in die Stadt, Nacht und den Nebel
Stehl' ich mich, ich stehlmich davon
Ich stehle mich davon
[Strophe 1]
Über verbrannten Land mit Nichtmal mehr Wut
Erheb' ich die Hand aus der Faust ein mach's gut
Mach es besser als ich halt, was du versprichst
Halte die, die dich lieben, bitte halte mich
Bitte halte mich, bitte halte mich

[Refrain]
Und ich war nirgends fest, weil es mich nicht loslässt
Woanders zu Hause
Und ich war nirgends fest, weil es mich nicht loslässt
Woanders zu Hause

[Post-Refrain]
Ob ich zieh oder fliehe, es ist mir gleich
Ob ich zieh oder fliehe, es ist mir gleich
Ob ich zieh oder fliehe, es ist mir gleich
Es ist mir gleich, es tut mir leid

[Instrumental Interlude]

[Refrain]
Und ich war nirgends fest, weil es mich nicht loslässt
Woanders zu Hause
Und ich war nirgends fest, weil es mich nicht loslässt
Woanders zu Hause
You might also like[Bridge]
Und ich geh zum Bahnhof, studier den Fahrplan
Die Züge nach Süden, in die ich nun einsteig
Und tu mir selbst leid (Woanders zu Hause)
Und tu mir selbst leid
Und tu mir selbst leid
Ja, das tut mir leid

[Refrain]
Und ich war nirgends fest, weil es mich nicht loslässt (Ob ich zieh oder flieh)
Woanders zu Hause (Es ist mir gleich, es tut mir leid)Embed"
Pop,Juli,In Love,2010,Mit verbundenen Augen,2010,"Mit verbundenen Augen Lyrics[Strophe I:]
Es gibt nichts mehr zu sagen
Es gibt nichts mehr zu klärn
Die worte hängen in der luft
Doch ich hör sie nicht mehr
Zwischen uns eine mauer
Es verbindet uns schmerz
Du warst noch nie so weit
Noch nie so weit
Noch nie so weit entfernt
Warum muss es erst vorbei sein
Um es endlich zu verstehn
Es war gut so wie es war
Wir haben es nur nicht gesehen
[Chorus:]
Mit verbundenen augen
Bleiben wir stehen
Unsere herzen sind blind
Und wir können nichts sehen
Mit verbundenen augen
Stehen wir mitten im licht
Doch wir merken es nicht
Wir merken es nicht

[Strophe II:]
Zwischen uns brennt ein feuer
Aus entfremdung und schmerz
Du warst noch nie so weit
Noch nie so weit
Noch nie so weit entfernt
Warum muss man erst verliern
Um zu merken das es fehlt
Es war gut so wie es war
Wir haben es nur nicht gesehen

[Chorus]

[Outro:]
Du warst noch nie so weit
Noch nie so weit
Noch nie so weit entferntYou might also likeEmbed"
Pop,Juli,In Love,2010,Elektrisches Gefühl,2010,"Elektrisches Gefühl Lyrics[Songtext zu „Elektrisches Gefühl“]

[Intro]
Oh-oh-oh, oh-oh-oh-oh
Oh-oh-oh, oh-oh-oh-oh

[Strophe 1]
Atemlos und ferngesteuert, abgestumpft und sorgenschwer
Ich bin völlig weggetreten, ich spür mich selbst nicht mehr
Ich will aus 15 Metern ins kalte Wasser springen
Damit ich wieder merk', das ich am Leben bin
[Pre-Refrain]
Ich geh nach vorne, bis zum Rand
Ich spür mein Herz pulsiert
Ich atme ein und lass mich fallen
Ich spüre jeden Teil von mir

[Refrain]
Elektrisches Gefühl, ich bin völlig schwerelos
Elektrisches Gefühl wie beim ersten Atemzug
Elektrisches Gefühl und die Stimme, die mir sagt
""Heute wird ein guter Tag, heute wird ein guter Tag""

[Strophe 2]
Auch wenn mich tausend Sorgen quälen und sie mich nach unten ziehn
Es ist besser loszulassen als dran kaputt zu gehn
Ich nehme was mir Angst macht und schreib es auf Papier
Ich zünd es an und lass es brennen, ich lass es hinter mir

[Pre-Refrain]
Alles um mich herum pulsiert
Ich spür den Schmerz nicht mehr
Der Boden die Wand, der Raum vibriert
Ich bin wieder unbeschwert

[Refrain]
Elektrisches Gefühl, ich bin völlig schwerelos
Elektrisches Gefühl wie beim ersten Atemzug
Elektrisches Gefühl und die Stimme, die.mir sagt
""Heute wird ein guter Tag, heute wird ein guter Tag""
You might also like[Bridge]
Woah-oh-oh, oh-oh
Woah-oh-oh, oh-oh
Woah-oh-oh, oh-oh
Woah-oh-oh, hey-hey
Woah-oh-oh, woah-oh-oh
Alles was dich runter zieht, alles was dein Herz lahmlegt
Lass es los, lass es los, lass es los
Alles was nicht wichtig ist, alles was nicht richtig ist
Lass es los, lass es los, lass es los

[Refrain]
Elektrisches Gefühl, ich bin völlig schwerelos
Elektrisches Gefühl, wie beim ersten Atemzug
Elektrisches Gefühl und die Stimme, die mir sagt
""Heute wird ein guter Tag, heute wird ein guter Tag""
Oh, heute wird ein guter Tag (oh-oh-oh, oh-oh-oh-oh)
Heute wird ein guter Tag (oh-oh-oh, oh-oh-oh-oh)
Woah-oh-oh, heute wird ein guter Tag (oh-oh-oh, oh-oh-oh-oh)
Oh-oh-oh, oh-oh (oh-oh-oh, oh-oh-oh-oh)Embed"
Pop,Juli,In Love,2010,Ich bin In Love (Paris),2010,"Ich bin in love (Paris) Lyrics[Strophe I:]
Die Stadt ist leer
Die Häuser sind Waisen
Unbewohnt
Die Menschen auf Reisen
Der Wind streift durch die Strassen
Und fegt die Gassen
Und die Wachposten haben
Wache und Posten verlassen
Und die Wörter mit
Denen sie Autos verkaufen
Wie Liebe, Herz und Glück
Die holen wir uns zurück
Denn selbst Gott ist in Urlaub
Und wir fahren
Rollschuh' auf der Autobahn
Denn
[Chorus:]
Alle sind in Paris
Nur ich bin in Love
Alle sind in Paris
Nur ich bin in Love

[Strophe II:]
Die Bank ist leer
Das Erbe verbrannt
Keine Sicherheit mehr
Kein Geld, keine Angst
An diesem Ort
An den alle ziehen
Fall ich rückwärts den Himmel hinauf
Die Welt ist von oben so schön

[Chorus][x2]

[Strophe III:]
Eine gestohlene Stunde
Noch nicht schlafen
Noch nicht wach
Ecke und Blumenverkäufer
Und Ich sind Komplizen in der Nacht
Und auf den Strassenlampen sitzen Vögel
Und sie rufen
Eine Stunde, eine blaue Stunde
Bist du nicht mehr Teil der Zeit?
You might also like[Chorus]Embed"
Pop,Juli,In Love,2010,Du lügst so schön,2010,"Du lügst so schön Lyrics[Strophe I:]
Mach das pflaster nicht ab
Führe mich hinter das licht
Auch wenn wir verloren gehen, bitte sag es mir nicht
Auch wenn das glück uns verlässt
Auch wenn wir ohnmächtig sind
Bitte lass mich im glauben das wir heilig sind
Ich will die wahrheit gar nicht wissen
Ich will die wahrheit gar nicht hören

[Chorus:]
Denn du lügst so schön
Du lügst so schön[x2]
Das ich dir nicht glauben kann
Du lügst so schön[x3]
Das ich dir nicht glauben kann
Du gibst mir reines gift
Und ich trinke es wie gold
Ich hab vergessen warum
Aber ich habe es gewollt
Wenn mich der glaube verlässt
Bitte behalt es für dich
Du hältst mich am leben
Mit jedem wort das du sprichst[x4]
[Chorus:]
Denn du lügst so schön
Du lügst so schön[x2]
Das ich dir nicht glauben kann
Du lügst so schön[x3]
Das ich dir nicht glauben kann[x2]

[Bridge:]
Wir holen unser spiel
Du beherrscht es so gut
Lass das dunkel im dunkeln
Versprich dass du es tust

[Chorus]You might also likeEmbed"
Pop,Juli,In Love,2010,Maschinen,2010,"Maschinen Lyrics[Strophe I:]
Die Hand berührt den Knopf
Ich hebe langsam meinen Kopf
Spür wie das Leben durch die Kabel fliesst
Und der Strom durch meine Adern schiesst
Unsere Körper laufen durch die Stadt
Im gleichen Schritt
Im gleichen Takt
Ab jetzt sind wir für immer wach

[Pre-Chorus:]
Wir sind wie Maschinen
Wir müssen funktionieren
Müssen immer weiter laufen
Ohne Plan und ohne Ziel
[Chorus:]
Wir sind wie Maschinen
Wir müssen funktionieren
Wir müssen pausenlos marschieren

[Strophe II:]
Unsere Beine sind so schwer wie Blei
Doch wir laufen aneinander vorbei
Ich spüre wie mein Kopf vibriert
Unsere Blicke sind wie programmiert
Keiner kann das Ende sehen
Keiner weiss, wohin wir gehen
Du bist der Berg der dieses Schiff versenkt
Du bist der Knopf der mich zum stehen bringt

[Pre-Chorus]

[Chorus]

[Pre-Chorus]

[Chorus]

[Pre-Chorus]

[Chorus]
You might also like[Pre-Chorus]

[Chorus]Embed"
Pop,Juli,In Love,2010,Jessica,2010,"Jessica Lyrics[Strophe I:]
Jessica, ich bring dich ganz groß raus
So mit Fans und viel Applaus
Dann hältst du es ohne nicht mehr aus
Nie mehr
Ich war früher auch mal in 'ner Band
Ich weiss nicht, ob man die noch kennt
Ich bin jetzt mehr so Produzent
Naja
Zur Zeit läufts nicht so gut, das stimmt
Sowas passiert halt, wenn man trinkt
Ich bin einer Sänger, der nicht singt
Ja ne, ich seh da wirklich Potenzial
Was zwischen echt und irreal
Und dein Gesicht gibt's nur einmal
Jessica, wir brauchen etwas Glück
Ein bisschen Glamour, etwas Chíc
Hauptsache ist, du wirst nicht dick
[Pre-Chorus:]
Und irgendwann fällt dir ein
Du wolltest irgendetwas sein
Irgendwie, nur nicht allein

[Chorus:]
Und irgendwann wird dir klar
Es war schön so wie es war
Die, die du brauchtest waren da

[Strophe II:]
Jessica, wir brauchen mehr Profil
Du musst was wollen, auch gern zuviel
Polarisieren heißt das Spiel
Ich sag dir, ohne mich kommst du nicht weit
Du brauchst ein Hit wie ""Geile Zeit""
Und ich weiß, wie man sowas schreibt

[Pre-Chorus]

[Chorus]

[Strophe III:]
Zur Zeit läuft's nicht so gut, das stimmt
Sowas passiert halt, wenn man trinkt
Ich bin ein Trinker, der ertrinkt
Zur Zeit läuft's nicht so gut, das stimmt
Sowas passiert halt, wenn man
Sowas passiert halt
You might also like[Pre-Chorus]

[Chorus]

[Outro:]
Ich bin ein Sänger, der nicht singt
Ich bin ein Trinker, der ertrinkt
Und eine Stimme, die nicht stimmt
Ich bin ein Sänger, der versinktEmbed"
Pop,Juli,In Love,2010,Die Sterne fallen,2010,"Die Sterne fallen Lyrics[Strophe I:]
Plakate schreien uns an
Viel zu schrill und viel zu viel
Irgendjemand überlebt sie und dann ist es wieder still
Um uns herum zischen torpedos
Die welt ist voll bis an den rand
Etwas leichtes, etwas raues
Berührt fast meine hand
Es berührt fast meine hand

[Chorus I:]
Die sterne fallen auf uns herunter
Und egal was auch passiert
Wir werden auf den strahlen tanzen
Während alles explodiert
[Strophe II:]
In dem ganzen großen chaos
Nur ein blick, ein kurzer schlag
Eine flüchtige berührung
Die es vielleicht so gar nicht gab
Die es vielleicht so gar nicht gab

[Chorus I]

[Chorus II:]
Die sterne fallen auf uns herunter
Und der himmel wird so klar
Wie am aller ersten morgen
Vom aller ersten tag

[Strophe III:]
In jeder u-bahn, in jedem garten
Sitzen menschen, und sie warten
Sie lesen zeitung oder karten
Und finden keinen weg, denn nicht geschrieben steht
Weil keiner sich bewegt
Ob uns wohl jemand sieht

[Chorus I]

[Chorus II]You might also likeEmbed"
Pop,Juli,In Love,2010,Seenot,2010,"Seenot Lyrics[Strophe I:]
29 Jahre auf hoher See
Meine wunden Hände tuen mir vom greifen weh
Ohne Kapitän und ohne ziel
Ist ein Stückchen schatten
Alles, alles, alles was ich will
Ohne Kapitän und ohne ziel
Ist ein Stückchen schatten
Alles, alles, alles
21 Gramm auf hoher See
Alles was mich sonst ausmacht
Hat der heiße wind weg gefegt
Oberflächlich über Wasser
Doch unter uns, ich bin am untergehen auf der reise
Einmal, einmal die neue Welt zu sehen
[Chorus:]
Irgendwer da draußen, gibt mir ein Zeichen
Irgendwer da draußen, gibt mir einen Grund
Irgendwas da draußen was sich zu finden lohnt
Nur ein Wort, nur ein Kuss

[Strophe II:]
Und die Haie umkreisen mein Boot, mein Boot
Denn ich sehe gut aus
Irgendwer da draußen, gibt mir ein Zeichen
Irgendwer da draußen, gibt mir einen Grund
Irgendwas da draußen was sich zu finden lohnt
Nur ein Sandkorn, ein Blatt nur, ein Wort nur, ein Kuss

[Chorus]You might also likeEmbed"
Pop,Mark Forster,Karton,2012,Auf dem Weg,2010,"Auf dem Weg Lyrics[Strophe 1]
Geht's mal nach links
Dann bieg' ich nicht ab
Ich fahr' gradeaus
Und mach' kein'n Stop
Geht's mal nach rechts
Ich fahr' dran vorbei
Ich schau' hinterher
Doch bleib' dabei

[Pre-Refrain]
Und manchmal glaub' ich
Ich geh' wie auf Schienen
Ich folg' dem Weg
Doch will da gar nicht hin
[Refrain]
Ich weiß jetzt
Auf dem Weg, auf dem ich lauf'
Bin ich an so vielen vorbeigerauscht
Auf dem Weg liegt
Was ich such'
Ich schau' jetzt hin
Ich lass' es endlich zu

[Strophe 2]
Gibt's mal 'nen Halt, dann steig' ich nicht aus
Ich bleib' einfach drin
Und sitz' es aus
Es kann komm'n, was will
Ich bleib' auf der Bahn
Ich suche das Ziel
Und komm' nicht an

[Pre-Refrain]
Und manchmal glaub' ich
Ich geh' wie auf Schienen
Ich folg' dem Weg
Doch will da gar nicht hin

[Refrain]
Und weiß jetzt
Auf dem Weg, auf dem ich lauf'
Bin ich an so vielen vorbeigerauscht
Auf dem Weg liegt, was ich such'
Ich schau' jetzt hin
Ich lass' es endlich
Auf dem Weg, auf dem ich lauf'
Bin ich an vielen vorbeigerauscht
Auf dem Weg liegt, was ich such'
Ich schau' jetzt hin
Ich lass' es endlich zu
You might also like[Bridge]
Geht's mal nach links
Dann bieg' ich nicht ab
Ich fahr' grade aus
Es kann komm'n, was will
Ich bleib' auf der Bahn
Ich suche das Ziel
Und komm' nicht an

[Refrain]
Ich weiß jetzt, auf dem Weg
Auf dem ich lauf'
Bin ich an so vielen vorbeigerauscht
Auf dem Weg liegt, was ich such'
Ich schau' jetzt hin
Ich lass' es endlich
Auf dem Weg, auf dem ich lauf'
Bin ich an vielen vorbeigerauscht
Auf dem Weg liegt, was ich such'
Ich schau' jetzt hin
Ich lass' es endlich
Lass' es endlich zu
Ich lass' es endlich zu

Embed"
Pop,Mark Forster,Karton,2012,Karton,2010,"Karton Lyrics[Strophe 1]
Von der Art her bin ich ein Starker
Es gibt nicht Vieles, was für mich ein harter Schlag wär'
Ich bin schlagfertig
Mir fällt schon immer ein Spruch ein
In jedes Ziel krieg' ich relativ schnell Zug rein
Mir macht auch Stress nix, ich bin verlässlich
Nur wenn ich betrunken bin
Benehm' ich mich oft grässlich
Bin manchmal hässlich
Und natürlich auch mal schwächlich
Doch lange dauern diese Phasen bei mir echt nicht
[Pre-Refrain]
Will mit dem Kopf durch die Wand
Hab' mir den Kopf kaputt gerannt

[Refrain]
Du knackst mich auf, wie 'ne Nuss
Brichst die Schale auf
Du hackst auf mir, wie 'ne Axt
Schon fällt der Baum
Packst mich nicht aus, sondern lässt mich im Karton
Du lässt die Luft raus, wie bei 'nem Luftballon
Du wirfst mich raus, aus der Bahn, in der es so gut lief
Du weckst mich auf, aus dem Traum
In dem ich grad schlief
Du packst einen Stein auf den verschlossenen Karton
Du lässt die Luft raus, wie bei einem Luftballon

[Strophe 2]
Was soll ich sagen, kann eigentlich nicht klagen, nur
Das Denken an dich schlägt mir langsam auf den Magen
Du bist kein Stein im Bauch, sondern mehr so wie eine Mauer drum
Auf so eine Art hab' ich im Leben keine Frau besungen
Ich frag' mich leise: Führt das alles hier zu nix?
Und wäre es besser, verschwände ich jetzt fix?
Was soll er tun, soll er gehen, soll er bleiben, soll er schwimmen, soll er treiben. soll er noch ein Liedchen schreiben? Ich
You might also like[Pre-Refrain]
Will mit dem Kopf durch die Wand
Hab' mir den Kopf kaputt gerannt

[Refrain]
Du knackst mich auf, wie 'ne Nuss
Brichst die Schale auf
Du hackst auf mir, wie 'ne Axt
Schon fällt der Baum
Packst mich nicht aus, sondern lässt mich im Karton
Du lässt die Luft raus, wie bei 'nem Luftballon
Du wirfst mich raus, aus der Bahn, in der es so gut lief
Du weckst mich auf, aus dem Traum
In dem ich grad schlief
Du packst einen Stein auf den verschlossenen Karton
Du lässt die Luft raus, wie bei einem Luftballon

[Interlude]

[Refrain]
Du knackst mich auf, wie 'ne Nuss
Brichst die Schale auf
Du hackst auf mir, wie 'ne Axt
Schon fällt der Baum
Packst mich nicht aus, sondern lässt mich im Karton
Du lässt die Luft raus, wie bei 'nem Luftballon
Du wirfst mich raus, aus der Bahn, in der es so gut lief
Du weckst mich auf, aus dem Traum
In dem ich grad schlief
Du packst einen Stein auf den verschlossenen Karton
Du lässt die Luft raus, wie bei einem Luftballon
Du knackst mich auf, wie 'ne Nuss
Brichst die Schale auf
Du hackst auf mir, wie 'ne Axt
Schon fällt der Baum
Packst mich nicht aus, sondern lässt mich im Karton
Du lässt die Luft raus, wie bei 'nem Luftballon
Du wirfst mich raus, aus der Bahn, in der es so gut lief
Du weckst mich auf, aus dem Traum
In dem ich grad schlief
Du packst einen Stein auf den verschlossenen Karton
Du lässt die Luft raus, wie bei einem Luftballon
Embed"
Pop,Mark Forster,Karton,2012,Zu dir (Weit weg),2010,"Zu dir (Weit weg) LyricsDu machst die Augen zu beim Küssen
Und sagst mir traurig, dass wir müssen
Es fährt die letzte Bahn
Komm lass uns später noch mal skypen
Wie gern würd ich dich begleiten
Und einfach mit Dir fahren
Das werden wieder schwere 14 Tage
Und es ist Sinnlos, was ich sage
Bis wir uns wieder sehen
Und gegenüber stehen
Obwohl sich alles in mir wehrt
Lass ich dich ziehen, und bliebe
Ohne dich alleine in Berlin
Und egal wie weit Du weg bist
Bist Du doch immer
Irgendwie dabei
Bei mir, dabei, bei mir
Von Dir zu mir, so weit, weit weg
Von hier zu Dir, so weit, weit weg
Von mir zu Dir, so weit, weit weg
Mir fallen die Augen zu beim Reden
Lass uns für heute mal auflegen
Ich ruf dich morgen wieder an
Wir werden die Zeit hier schon besiegen
Wie gern würd ich jetzt bei Dir liegen
Schlafen in Deinen Armen
Obwohl sich alles in mir wehrt
Lass ich dich ziehen, und bliebe
Ohne dich alleine in Berlin
Und egal wie weit Du weg bist
Bist Du doch immer
Irgendwie dabei
Bei mir, dabei, bei mir
Von Dir zu mir, so weit, weit weg
Von hier zu Dir, so weit, weit weg
Von mir zu dir, so weit, weit weg
Wenn du mich fragst, wie lang das geht mit uns
Dann glaub ich fest, dass es für immer geht
Und alle Fragen sind wie weggeweht
Weil sich jedes Teil zusammenfügt
Von Dir zu mir, so weit, weit weg
Von hier zu Dir, so weit, weit weg
Von mir zu Dir, so weit, weit weg
Wenn du mich fragst, wie lang das geht mit uns
Dann glaub ich fest, dass es für immer geht
Von Dir zu mir, so weit, weit weg
Von hier zu Dir, so weit, weit weg
Von mir zu Dir, so weit, weit weg
Von Dir zu mir, so weit weg
Von hier zu Dir (weit weg)
Von mir zu Dir, so weit, weit weg
---
.You might also likeEmbed"
Pop,Mark Forster,Karton,2012,Wo ist dein Feuer,2010,"Wo ist dein Feuer LyricsDu siehst irgendwie anders aus
Hast Dich verändert, das fiel mir gleich auf
Ich weiss nicht genau was es ist
Doch Du bist nicht mehr der, der Du warst
Du hast irgendeinen anderen Blick
Nicht mehr so fröhlich, nicht mehr so verrückt
Du scheinst so bedrückt, als wär ein Stück
Von Dir jetzt, nicht mehr da

Was Du sagst es zeigt mir nicht, was Du fühlst
Es hat einfach nichts damit zu tun
Du hast wohl geglaubt man merkt es nicht
Das Du Dich betrügst, hey
Deshalb frag ich Dich nun:
Refrain:
Wo ist Dein Feuer hin, und wo ist Dein Licht?
Wo ist Dein Feuer, und wo Dein Gesicht?
Wo ist Dein Feuer hin, und wo ist Dein Licht?
Wo ist Dein Feuer, ich seh es nicht

Wieso so schüchtern, wieso weichst Du aus
Du suchst den Schutz vor dem Sturm in einem Kartenhaus
Komm da raus, find heraus, wieder von vorn
Wer du eh schon mal warst

Es ist noch da, es ist noch nicht ganz weg
Ganz tief vergraben in dem besten Versteck, glaub mir
Es ist nicht wichtig, machst Du nichts alles richtig, sei
Nur Du selbst

Was Du sagst es zeigt mir nicht, was Du fühlst, es
Hat einfach nichts damit zu tun
Du hast wohl geglaubt man merkt es nicht
Dass Du Dich betrügst, hey
Deshalb frag ich Dich nun:

Refrain:
Wo ist Dein Feuer hin, und wo ist Dein Licht?
Wo ist Dein Feuer, und wo Dein Gesicht?
Wo ist Dein Feuer hin, und wo ist Dein Licht?
Wo ist Dein Feuer, ich seh es nicht
You might also likeWas Du sagst es zeigt mir nicht, was Du fühlst, es
Hat einfach nichts damit zu tun
Du hast wohl geglaubt man merkt es nicht
Das Du Dich betrügst, hey
Deshalb frag ich Dich nun:

Wo ist Dein Feuer hin?
Wo ist Dein Feuer?
Wo ist Dein Feuer hin?
Wo ist Dein Feuer?

Refrain:
Wo ist Dein Feuer hin, und wo ist Dein Licht?
Wo ist Dein Feuer, und wo Dein Gesicht?
Wo ist Dein Feuer hin, und wo ist Dein Licht?
Wo ist Dein Feuer, ich seh es nichtEmbed"
Pop,Mark Forster,Karton,2012,Nur du,2010,"Nur du LyricsAll die Worte, die du redest
Sind nur Ausdruck deiner Ängste
Willst nicht alleine sein
Logisch wer will das schon
Manchmal vergisst du dann
Was in dir schönes wohnt

Wenn du mal wieder so quatschst
Frag dich mal warum
Siehst du mal wieder nur schwarz
Verrat mir den Grund
So siehst alles nur du
In deinem Kopf
Lass Gedanken mal ruhn
Denn so oft
Bist das alles nur du
Und dein Kopf
Du und dein Kopf
Du und dein Kopf

All die Zweifel, die du in dir trägst
Sind meist haltlos und verschendet
Du willst dir sicher sein, doch sicher gibt es nicht
Warum vertraust du nicht, dass alles richtig ist

Wenn du mal wieder so quatschst
Frag dich mal warum
Siehst du mal wieder nur schwarz
Verrat mir den Grund

2X)
So siehst alles nur du
In deinem Kopf
Lass Gedanken mal ruhn
Denn so oft
Bist das alles nur du
Und dein Kopf
Du und dein Kopf
Du und dein Kopf
You might also likeSo ganz alleine das warst du bisher nicht
Und daran siehst du, dass so viel wichtig ist
Man kann nie sicher sein, doch so schlimm ist das nicht
Am schönsten ist nur das was erst nicht sichtbar ist

Wenn du mal wieder so quatschst
Frag dich mal warum
Siehst du mal wieder nur schwarz
Verrat mir den Grund

(2X)
So siehst alles nur du
In deinem Kopf
Lass Gedanken mal ruhn
Denn so oft
Bist das alles nur du
Und dein Kopf
Du und dein Kopf
Du und dein KopfEmbed"
Pop,Mark Forster,Karton,2012,Die kleinen Dinge,2010,"Die kleinen Dinge LyricsIch rede vom
Sehn was unsichtbar scheint
Hörn was lang verstummte
Fühln was mich nicht betrifft
Ich wünsche mir
Licht im schwersten Dunkel
Halt im tiefsten Sumpf und
Im dichten Nebel die Sicht

So vieles liegt auf der Hand
Doch irgendwie fass ichs nicht an
Es sind die kleinen Dinge
Die manchmal fehln
Die mir am schwersten einfalln
Auch wenn sie vor mir stehn
Es sind die winzig kleinen Dinge
Die ich so oft übergeh
Es wär so leicht sie zu greifen
Könnt ich sie sehn

Bum bum bum bum bum bum
Bum bum bum bum bum bum

Ich rede vom
Dasein wenn ich gebraucht werd
Dran bleiben wenn alle raus sind
Offen und Aufmerksam sein
Ich wünsche mir
Stärke in schwachen Zeiten
Engel, die mich begleiten
Ein Herz, das mitfühlt und hört

So vieles liegt auf der Hand
Doch irgendwie fass ichs nicht an

Es sind die kleinen Dinge
Die manchmal fehln
Die mir am schwersten einfalln
Auch wenn sie vor mir stehn
Es sind die winzig kleinen Dinge
Die ich so oft übergeh
Es wär so leicht sie zu greifen
Könnt ich sie sehn
You might also likeDam da da, dam da da da (4X)

Ich rede vom
Sehn was unsichtbar scheint
Hörn was lang verstummte
Fühln was mich nicht betrifft
Ich wünsche mir
Licht im schwersten Dunkel
Halt im tiefsten Sumpf und
Im dichten Nebel die Sicht

(2X)
Es sind die kleinen Dinge
Die manchmal fehln
Die mir am schwersten einfalln
Auch wenn sie vor mir stehn
Es sind die winzig kleinen Dinge
Die ich so oft übergeh
Es wär so leicht sie zu greifen
Könnt ich sie sehn

Dam da da, dam da da da (3X)Embed"
Pop,Mark Forster,Karton,2012,Sie ist weg,2010,"Sie ist weg LyricsHey heute ist wieder einer der verdammten tage
Die ich kaum ertrage und mich ständig selber frage
Warum mich all diese gefühle plagen die ich nicht
Kannte oder nur vom hörensagen denn bisher
Rannte Ich durch meine welt und war der könig
Doch alles was mir gefällt ist mir jetzt zu wenig
Alles was mich kickte von dem ich nie genug kriegte
Lass ich lieber sein denn ich fühl mich allein
Du fühlst dich nicht nur allein mann du bist es
Drum laß das gejammer sein denn so ist es
Nun mal auf dieser weit auch wenns dir nicht gefällt
Schaust du deinen eigenen film und bist dein eigener held
Ja mann irgendwie hast du ja recht und trotzdem gehts mir schlecht
Echt beschissen denn ich möchte mal wissen
Welcher film auf dieser welt einen oskar erhält
In dem die weibliche hauptrolle fehlt
Denn sie ist weg
Und ich bin wieder allein allein
Sie ist weg
Davor wars schöner allein zu sein

Denn sie ist weg
Und ich bin wieder allein allein
Sie ist weg
Davor wars schöner allein zu sein

Ich raff es nicht ab was ist daran achlimm
Dass ich jetzt nicht mehr der man für sie bin
Da sitz ich und kack mich zu und beginn
Zu denken dass Ich keine andere find
Die eine ist weg na und
War sie fur dich nicht nur mittel zum zweck und grund
Sich hinter ihr zu verstecken andere abzuchecken war tabu
Und jetzt kommst du

Hm wie gesagt es ist krass daß ich dachte ich verpass
Was wenn ich die Finger von den andern lass
Was ich machte denn ich dachte dieseb Spass
Gibst du dir wenn du die eine nicht mehr hast und jetzt was
Jetzt ist sie weg und ich versteck mich kläglich
Hab keine lust auf andere also leck mich
You might also likeSie ist weg
Und ich bin wieder allein allein
Sie ist weg
Davor wars schöner allein zu sein

Sie ist weg
Und ich bin wieder allein allein
Sie ist weg
Davor wars schöner allein zu sein

Ich erinner mich wir waren beide verdammt cool
Doch innerlich raffte ich spinner ich null
Denn wann immer ich dachte ich tu alles für sie
War was immer ich machte für mich irgendwie
Mit dieser philosophie fuhr ich einwandfrei
Sorgenfrei an ihr vorbei
Schätze bin ein bißchen hochgeflogen ungelogen
Und hab sie dabei mit mir selbst betrogen
Kluge worte was hinterher weiß man immer mehr
Doch so sehr ich mich auch dagegen wehr
Bleibt es schwer aber wahr
Ich bin leer denn sie ist nicht da klar
Jaja wunderbar tolle rede mann
Hört ich dich nicht mal sagen dich lässt jede ran
Und jetzt schau dich an wo bist du hingekommen
Ich sags dir sie ist weg und hat mich mitgenommen
Jetzt ist sie weg
Und ich bin wieder allein allein
Sie Ist weg
Davor wars schöner allein zu sein

Jetzt ist sie weg
Und ich bin wieder allein allein
Sie Ist weg
Davor wars schöner allein zu seinEmbed"
