,Unnamed: 0,Artist,Artist_ID,Album,Album_ID,Release_Date,Title,Full_Title,Song_ID,Language
409,409,18 Karat,547530,PUSHA,331313,"April 7, 2017",Pusha gewesen Pusha geblieben,Pusha gewesen Pusha geblieben by 18 Karat,3047984,de
410,410,18 Karat,547530,Gesetzlos EP,338984,"April 7, 2017",Fick Rap,Fick Rap by 18 Karat,3048088,de
411,411,18 Karat,547530,Gesetzlos EP,338984,"April 7, 2017",Fick die Polizei,Fick die Polizei by 18 Karat,3048119,de
412,412,18 Karat,547530,Gesetzlos EP,338984,"April 7, 2017",Tanz mit dem Teufel,Tanz mit dem Teufel by 18 Karat,3048124,de
413,413,18 Karat,547530,Gesetzlos EP,338984,"April 7, 2017",Krank,Krank by 18 Karat,3048128,de
414,414,18 Karat,547530,Gesetzlos EP,338984,"April 7, 2017",Bis zum bitteren Ende,Bis zum bitteren Ende by 18 Karat,3048131,de
415,415,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Kein Rapper,Kein Rapper by 18 Karat,2275682,de
416,416,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Wiedergabe,Wiedergabe by 18 Karat,2486424,de
417,417,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Von Ghetto zu Ghetto,Von Ghetto zu Ghetto by 18 Karat,2482735,de
418,418,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Get Rich Or Die Try’n,Get Rich Or Die Try'n by 18 Karat,2435466,de
419,419,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Studiogangster,Studiogangster by 18 Karat,2406151,de
420,420,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Vercracktes Viertel,Vercracktes Viertel by 18 Karat,3241569,de
421,421,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Dein Sohn,Dein Sohn by 18 Karat,2434413,de
422,422,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Was solls,Was solls by 18 Karat,2385774,de
423,423,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Chivatos,Chivatos by 18 Karat,2408661,de
424,424,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",FSK18 Brutal,FSK18 Brutal by 18 Karat,2434423,de
425,425,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",T€uf€l,T€uf€l by 18 Karat,2328396,de
426,426,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Fast Money Fast Life,Fast Money Fast Life by 18 Karat,2275592,de
427,427,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Meine Mukke,Meine Mukke by 18 Karat,2474161,de
428,428,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Nicole,Nicole by 18 Karat,2821773,de
429,429,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Meine Jungs,Meine Jungs by 18 Karat,2486461,de
430,430,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Weil ein Gangster nicht liebt,Weil ein Gangster nicht liebt by 18 Karat,2920783,de
431,431,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Kalasch im Kofferraum,Kalasch im Kofferraum by 18 Karat,2897296,de
432,432,18 Karat,547530,FSK18 Brutal,132419,"March 4, 2016",Das Beste vom Besten,Das Beste vom Besten by 18 Karat,3241570,de
854,854,257ers,19470,Masturbation,1025196,"August 18, 2023",Sekte,Sekte by 257ers,9149140,de
855,855,257ers,19470,Masturbation,1025196,"August 18, 2023",Ich will Meer,Ich will Meer by 257ers,9004817,de
856,856,257ers,19470,Masturbation,1025196,"August 18, 2023",Fick Dich,Fick Dich by 257ers,8881167,de
857,857,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Alarm,Alarm by 257ers,7665572,de
858,858,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Cringe Shit,Cringe Shit by 257ers,7879346,de
859,859,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Eichhörnchenschweif,Eichhörnchenschweif by 257ers,7566306,de
860,860,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Nicht In Diesem Ton,Nicht In Diesem Ton by 257ers,7879347,de
861,861,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Popstar,Popstar by 257ers,7879348,de
862,862,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Sand,Sand by 257ers,7879349,de
863,863,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Tausend Mal Du,Tausend Mal Du by 257ers,7879350,de
864,864,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Versuche Mich Zu Bessern,Versuche Mich Zu Bessern by 257ers,7879351,de
865,865,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Allerbester,Allerbester by 257ers,7309377,de
866,866,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Groß,Groß by 257ers,7878715,de
867,867,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Nicht Zu Dir,Nicht Zu Dir by 257ers,7879352,de
868,868,257ers,19470,Das Ende vom Anfang,889171,"April 8, 2022",Onlyfan,Onlyfan by 257ers,7879353,de
869,869,257ers,19470,HÖMMA!,669313,"December 4, 2020",Wasser,Wasser by 257ers,6231093,de
870,870,257ers,19470,HÖMMA!,669313,"December 4, 2020",Roboterpferd,Roboterpferd by 257ers,5695260,de
871,871,257ers,19470,HÖMMA!,669313,"December 4, 2020",Schiefgehen,Schiefgehen by 257ers,6231094,de
872,872,257ers,19470,HÖMMA!,669313,"December 4, 2020",Schlau Saufen,Schlau Saufen by 257ers,6231095,de
873,873,257ers,19470,HÖMMA!,669313,"December 4, 2020",Besser Gelaunt,Besser Gelaunt by 257ers,6231096,de
874,874,257ers,19470,HÖMMA!,669313,"December 4, 2020",Zuhause,Zuhause by 257ers,6059296,de
875,875,257ers,19470,HÖMMA!,669313,"December 4, 2020",Vom Saufen Kriegt Man Durst,Vom Saufen Kriegt Man Durst by 257ers,6188176,de
876,876,257ers,19470,HÖMMA!,669313,"December 4, 2020",IKEA,IKEA by 257ers,5866508,de
877,877,257ers,19470,HÖMMA!,669313,"December 4, 2020",Warteschleife,Warteschleife by 257ers (Ft. Alligatoah),6231097,de
878,878,257ers,19470,HÖMMA!,669313,"December 4, 2020",Keiner hat Geburtstag,Keiner hat Geburtstag by 257ers (Ft. SDP),6231098,de
879,879,257ers,19470,HÖMMA!,669313,"December 4, 2020",Jedes Ende hat 2 Seiten,Jedes Ende hat 2 Seiten by 257ers,6231099,de
880,880,257ers,19470,HÖMMA!,669313,"December 4, 2020",Sag Mal,Sag Mal by 257ers,6231100,de
881,881,257ers,19470,Abrakadabra,567958,"November 1, 2019",So wie es immer war,So wie es immer war by 257ers,4989332,de
882,882,257ers,19470,Abrakadabra,567958,"November 1, 2019",257 ist der Boss 2019,257 ist der Boss 2019 by 257ers,4922629,de
883,883,257ers,19470,Abrakadabra,567958,"November 1, 2019",A Man must do what a Man do must,A Man must do what a Man do must by 257ers,4989333,de
884,884,257ers,19470,Abrakadabra,567958,"November 1, 2019",Adiletten,Adiletten by 257ers (Ft. FiNCH),4989334,de
885,885,257ers,19470,Abrakadabra,567958,"November 1, 2019",Hardcore Vibes,Hardcore Vibes by 257ers,4989335,de
886,886,257ers,19470,Abrakadabra,567958,"November 1, 2019",Drehmaschinenstraßenabitur (Skit),Drehmaschinenstraßenabitur (Skit) by 257ers,4989336,de
887,887,257ers,19470,Abrakadabra,567958,"November 1, 2019",Immer wieder Joints,Immer wieder Joints by 257ers,4989337,de
889,889,257ers,19470,Abrakadabra,567958,"November 1, 2019",ADAC,ADAC by 257ers (Ft. K.I.Z),4989338,de
890,890,257ers,19470,Abrakadabra,567958,"November 1, 2019",Sexdisko,Sexdisko by 257ers,4826415,de
891,891,257ers,19470,Abrakadabra,567958,"November 1, 2019",Vagina (Skit),Vagina (Skit) by 257ers,4989339,de
892,892,257ers,19470,Abrakadabra,567958,"November 1, 2019",Vagina,Vagina by 257ers,4989340,de
893,893,257ers,19470,Abrakadabra,567958,"November 1, 2019",Autopilot,Autopilot by 257ers (Ft. Sido),4989341,de
894,894,257ers,19470,Abrakadabra,567958,"November 1, 2019",Der Boden ist Lava,Der Boden ist Lava by 257ers,4989342,de
895,895,257ers,19470,Abrakadabra,567958,"November 1, 2019",Alkoholexperte (Skit),Alkoholexperte (Skit) by 257ers,4989343,de
896,896,257ers,19470,Abrakadabra,567958,"November 1, 2019",Alk Hol,Alk Hol by 257ers,4989344,de
897,897,257ers,19470,Abrakadabra,567958,"November 1, 2019",König Hurensohn,König Hurensohn by 257ers,4989345,de
898,898,257ers,19470,Abrakadabra,567958,"November 1, 2019",Jewlz (Outro),Jewlz (Outro) by 257ers,4989346,de
899,899,257ers,19470,Alpaka,474876,"May 3, 2019",Allo,Allo by 257ers,4506134,de
900,900,257ers,19470,Alpaka,474876,"May 3, 2019",Akk & Feel It,Akk & Feel It by 257ers (Ft. Captain Jack),4239170,de
901,901,257ers,19470,Alpaka,474876,"May 3, 2019",Gravitacion,Gravitacion by 257ers,4506043,de
902,902,257ers,19470,Alpaka,474876,"May 3, 2019",Stone Is My Pillow,Stone Is My Pillow by 257ers,4506135,de
903,903,257ers,19470,Alpaka,474876,"May 3, 2019",Igitt,Igitt by 257ers,4506136,de
904,904,257ers,19470,Alpaka,474876,"May 3, 2019",Halt mein Bier,Halt mein Bier by 257ers,4506137,de
905,905,257ers,19470,Alpaka,474876,"May 3, 2019",Delorean,Delorean by 257ers,4506138,de
906,906,257ers,19470,Alpaka,474876,"May 3, 2019",Stabile Seitenlage,Stabile Seitenlage by 257ers,4506139,de
907,907,257ers,19470,Alpaka,474876,"May 3, 2019",Baggamuffin,Baggamuffin by 257ers,4130724,de
908,908,257ers,19470,Alpaka,474876,"May 3, 2019",Ja Sichael,Ja Sichael by 257ers,4046465,de
909,909,257ers,19470,Alpaka,474876,"May 3, 2019",Lastkraftwagenfahrer,Lastkraftwagenfahrer by 257ers,4506140,de
910,910,257ers,19470,Alpaka,474876,"May 3, 2019",Regenbogenland,Regenbogenland by 257ers (Ft. Le Fly),4506141,de
911,911,257ers,19470,Alpaka,474876,"May 3, 2019",Bis einer weint,Bis einer weint by 257ers,4506142,de
912,912,257ers,19470,Gnu EP,525143,"May 3, 2019",Gnu,Gnu by 257ers,4513022,de
914,914,257ers,19470,Gnu EP,525143,"May 3, 2019",Guara Guara,Guara Guara by 257ers,4513040,de
915,915,257ers,19470,Gnu EP,525143,"May 3, 2019",14er Bizeps,14er Bizeps by 257ers,4513041,de
916,916,257ers,19470,Gnu EP,525143,"May 3, 2019",Letzte Zeit,Letzte Zeit by 257ers,4513042,de
917,917,257ers,19470,Gnu EP,525143,"May 3, 2019",Wacko Wacko,Wacko Wacko by 257ers,4513043,de
918,918,257ers,19470,Gnu EP,525143,"May 3, 2019",Irgendwie muss ja jeder sein,Irgendwie muss ja jeder sein by 257ers,4513044,de
919,919,257ers,19470,Der Abfall fällt nicht weit vom Stamm EP,158231,"July 1, 2016",Oioioi,Oioioi by 257ers (Ft. Keule257),2800338,de
920,920,257ers,19470,Der Abfall fällt nicht weit vom Stamm EP,158231,"July 1, 2016",Alles hat ein Ende,Alles hat ein Ende by 257ers (Ft. Karate Andi & Pedaz),2802410,de
921,921,257ers,19470,Der Abfall fällt nicht weit vom Stamm EP,158231,"July 1, 2016",FDM,FDM by 257ers (Ft. DNTSY & Luthifah),2811162,de
922,922,257ers,19470,Der Abfall fällt nicht weit vom Stamm EP,158231,"July 1, 2016",Pfand,Pfand by 257ers (Ft. Cengiz),2807696,de
924,924,257ers,19470,Der Abfall fällt nicht weit vom Stamm EP,158231,"July 1, 2016",257 ist der Boss 2016,257 ist der Boss 2016 by 257ers,2810847,de
925,925,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Wieder da,Wieder da by 257ers,2795935,de
926,926,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Save Money,Save Money by 257ers,2560810,de
927,927,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Holland,Holland by 257ers,2480337,de
928,928,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Jibbitbongbier,Jibbitbongbier by 257ers,2796652,de
929,929,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Elton John,Elton John by 257ers,2797225,de
931,931,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Mama,Mama by 257ers (Ft. Guildo Horn),2797534,de
932,932,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Früher war besser,Früher war besser by 257ers,2797575,de
933,933,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Platzverweis,Platzverweis by 257ers,2797626,de
934,934,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Das Gleiche,Das Gleiche by 257ers,2797645,de
935,935,257ers,19470,Mikrokosmos,153599,"July 1, 2016",ESDZDA,ESDZDA by 257ers,2797649,de
936,936,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Püppchen,Püppchen by 257ers,2797663,de
937,937,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Weil ich kann,Weil ich kann by 257ers,2797702,de
938,938,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Diggy Diggy,Diggy Diggy by 257ers,2479534,de
939,939,257ers,19470,Mikrokosmos,153599,"July 1, 2016",Holz,Holz by 257ers (Ft. Keule257),2797718,de
946,946,257ers,19470,Schrottmusik EP,123556,"April 22, 2015",Es darf wieder geakkt werden,Es darf wieder geakkt werden by 257ers,483955,de
947,947,257ers,19470,Schrottmusik EP,123556,"April 22, 2015",Out of Control,Out of Control by 257ers (Ft. Favorite),1244285,de
948,948,257ers,19470,Schrottmusik EP,123556,"April 22, 2015",HipHop,HipHop by 257ers,1248068,de
949,949,257ers,19470,Schrottmusik EP,123556,"April 22, 2015",Drinks an der Bar,Drinks an der Bar by 257ers,1253789,de
950,950,257ers,19470,Schrottmusik EP,123556,"April 22, 2015",Motherfucker I’m ill,Motherfucker I'm ill by 257ers,1269340,de
951,951,257ers,19470,Schrottmusik EP,123556,"April 22, 2015",Image,Image by 257ers,1268394,de
952,952,257ers,19470,Schrottmusik EP,123556,"April 22, 2015",Drogen,Drogen by 257ers (Ft. Eko Fresh),1258746,de
953,953,257ers,19470,Schrottmusik EP,123556,"April 22, 2015",Mein iPhone,Mein iPhone by 257ers,1261205,de
954,954,257ers,19470,Schrottmusik EP,123556,"April 22, 2015",Boomshakkalakka,Boomshakkalakka by 257ers,1265545,de
955,955,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Intro (Boomshakkalakka),Intro (Boomshakkalakka) by 257ers,525567,de
956,956,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Vergleiche a la Boss,Vergleiche a la Boss by 257ers,517898,de
957,957,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Warum,Warum by 257ers,474995,de
958,958,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Panic,Panic by 257ers,491693,de
959,959,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Irgendwo in Vegas,Irgendwo in Vegas by 257ers (Ft. Alligatoah),525557,de
960,960,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Übertriebener Rap,Übertriebener Rap by 257ers,525581,de
961,961,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Kalle macht den Song,Kalle macht den Song by 257ers,525556,de
962,962,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Baby du riechst,Baby du riechst by 257ers,486440,de
963,963,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Behindert,Behindert by 257ers,525594,de
964,964,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Piraten,Piraten by 257ers,525608,de
965,965,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Aus dem Weg,Aus dem Weg by 257ers,525617,de
966,966,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Jump Mutant Jump!,Jump Mutant Jump! by 257ers,525635,de
967,967,257ers,19470,Boomshakkalakka,107849,"September 26, 2014","104,481","104,481 by 257ers",525643,de
968,968,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Gruppenzwang,Gruppenzwang by 257ers (Ft. T (DEU) & Zwieback),525652,de
969,969,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Samba,Samba by 257ers,525647,de
970,970,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Let’s Sexualität,Let's Sexualität by 257ers,525759,de
971,971,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Mutanten übernehmen,Mutanten übernehmen by 257ers,525630,de
972,972,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Seid ihr dabei,Seid ihr dabei by 257ers,525615,de
973,973,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Videospiel,Videospiel by 257ers,525598,de
974,974,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Gib ma ein aus,Gib ma ein aus by 257ers,525576,de
975,975,257ers,19470,Boomshakkalakka,107849,"September 26, 2014",Outro (Boomshakkalakka),Outro (Boomshakkalakka) by 257ers (Ft. Jewlz da Hoodwatcher),525585,de
976,976,257ers,19470,HRNSHN,19890,"September 7, 2012",Intro (HRNSHN),Intro (HRNSHN) by 257ers,87694,de
977,977,257ers,19470,HRNSHN,19890,"September 7, 2012",Selfmade Deal,Selfmade Deal by 257ers,87697,de
978,978,257ers,19470,HRNSHN,19890,"September 7, 2012",Spinat,Spinat by 257ers,87907,de
979,979,257ers,19470,HRNSHN,19890,"September 7, 2012",Wir sind geil,Wir sind geil by 257ers,87908,de
980,980,257ers,19470,HRNSHN,19890,"September 7, 2012",Rappen ist Gangsta,Rappen ist Gangsta by 257ers,87699,de
981,981,257ers,19470,HRNSHN,19890,"September 7, 2012",Jewlz Skit #1 (HRNSHN),Jewlz Skit #1 (HRNSHN) by 257ers,192463,de
982,982,257ers,19470,HRNSHN,19890,"September 7, 2012",Bis dahin bin ich tot,Bis dahin bin ich tot by 257ers (Ft. Favorite),87910,de
983,983,257ers,19470,HRNSHN,19890,"September 7, 2012",Go Ninja!,Go Ninja! by 257ers,87911,de
984,984,257ers,19470,HRNSHN,19890,"September 7, 2012",Scheißegal,Scheißegal by 257ers,87912,de
985,985,257ers,19470,HRNSHN,19890,"September 7, 2012",Mein Schwanz sagt,Mein Schwanz sagt by 257ers,87913,de
986,986,257ers,19470,HRNSHN,19890,"September 7, 2012",Auseinanda,Auseinanda by 257ers,83753,de
987,987,257ers,19470,HRNSHN,19890,"September 7, 2012",Jewlz Skit #2 (HRNSHN),Jewlz Skit #2 (HRNSHN) by 257ers,203169,de
988,988,257ers,19470,HRNSHN,19890,"September 7, 2012",Red nicht mit mir,Red nicht mit mir by 257ers,87914,de
989,989,257ers,19470,HRNSHN,19890,"September 7, 2012",Seite an Seite,Seite an Seite by 257ers (Ft. Favorite),117443,de
990,990,257ers,19470,HRNSHN,19890,"September 7, 2012",Pass mal die Seife,Pass mal die Seife by 257ers,87915,de
991,991,257ers,19470,HRNSHN,19890,"September 7, 2012",Abgehn!,Abgehn! by 257ers,87916,de
992,992,257ers,19470,HRNSHN,19890,"September 7, 2012",Über alle Berge,Über alle Berge by 257ers (Ft. Alligatoah),85868,de
994,994,257ers,19470,HRNSHN,19890,"September 7, 2012",Warum bist du so,Warum bist du so by 257ers,554667,de
995,995,257ers,19470,HRNSHN,19890,"September 7, 2012",Mitternacht im Geisterschloss,Mitternacht im Geisterschloss by 257ers,119245,de
996,996,257ers,19470,HRNSHN,19890,"September 7, 2012",Streichelzoo,Streichelzoo by 257ers (Ft. Favorite),119078,de
997,997,257ers,19470,Zwen,23775,"November 11, 2010",Intro (Zwen),Intro (Zwen) by 257ers,598014,de
998,998,257ers,19470,Zwen,23775,"November 11, 2010",257 ist der Boss 2010,257 ist der Boss 2010 by 257ers,143138,de
999,999,257ers,19470,Zwen,23775,"November 11, 2010",Ihr hasst uns,Ihr hasst uns by 257ers,598986,de
1000,1000,257ers,19470,Zwen,23775,"November 11, 2010",Blank,Blank by 257ers,487219,de
1001,1001,257ers,19470,Zwen,23775,"November 11, 2010",Drei rosa schleifchen,Drei rosa schleifchen by 257ers,226646,de
1002,1002,257ers,19470,Zwen,23775,"November 11, 2010",16 Takte Keule,16 Takte Keule by 257ers,125199,de
1003,1003,257ers,19470,Zwen,23775,"November 11, 2010",Akk! Skit,Akk! Skit by 257ers,599221,de
1004,1004,257ers,19470,Zwen,23775,"November 11, 2010",Dark Side of Life,Dark Side of Life by 257ers,599211,de
1006,1006,257ers,19470,Zwen,23775,"November 11, 2010",Pädagogisch Wertvoll,Pädagogisch Wertvoll by 257ers,609235,de
1008,1008,257ers,19470,Zwen,23775,"November 11, 2010",16 Takte Shneezin,16 Takte Shneezin by 257ers,484044,de
1009,1009,257ers,19470,Zwen,23775,"November 11, 2010",Lisa,Lisa by 257ers,96853,de
1010,1010,257ers,19470,Zwen,23775,"November 11, 2010",Du bist nicht allein,Du bist nicht allein by 257ers,629975,de
1011,1011,257ers,19470,Zwen,23775,"November 11, 2010",Klapse auf!,Klapse auf! by 257ers,117699,de
1012,1012,257ers,19470,Zwen,23775,"November 11, 2010",Ich geh heut mit deiner Perle,Ich geh heut mit deiner Perle by 257ers,624203,de
1013,1013,257ers,19470,Zwen,23775,"November 11, 2010",HRNSHN Skit 2,HRNSHN Skit 2 by 257ers,645146,de
1014,1014,257ers,19470,Zwen,23775,"November 11, 2010",16 Takte (Mike),16 Takte (Mike) by 257ers,645152,de
1015,1015,257ers,19470,Zwen,23775,"November 11, 2010",Unsere Arme sind schwach,Unsere Arme sind schwach by 257ers,674272,de
1017,1017,257ers,19470,Zwen,23775,"November 11, 2010",Das klärn wir vor der Tür Kollege,Das klärn wir vor der Tür Kollege by 257ers,676468,de
1018,1018,257ers,19470,Zwen,23775,"November 11, 2010",Outro (Zwen),Outro (Zwen) by 257ers,677244,de
1019,1019,257ers,19470,Hokus Pokus (Spätzle Edissn),114712,"December 4, 2009",Intro (Hokus Pokus),Intro (Hokus Pokus) by 257ers,609294,de
1020,1020,257ers,19470,Hokus Pokus (Spätzle Edissn),114712,"December 4, 2009",Regenbogen,Regenbogen by 257ers,71477,de
1021,1021,257ers,19470,Hokus Pokus (Spätzle Edissn),114712,"December 4, 2009",Abra Kadabra (Hokus Pokus),Abra Kadabra (Hokus Pokus) by 257ers,96625,de
1022,1022,257ers,19470,Hokus Pokus (Spätzle Edissn),114712,"December 4, 2009",Zauberstab,Zauberstab by 257ers,522668,de
1023,1023,257ers,19470,Hokus Pokus (Spätzle Edissn),114712,"December 4, 2009",Watta Fikki RMX,Watta Fikki RMX by 257ers,422206,de
