genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Pop,Frittenbude,Nachtigall,2008,Superlude,2000,599453,Superlude by Frittenbude,"{'year': 2008, 'month': 11, 'day': 14}","November 14, 2008","{'unreviewed_annotations': 0, 'hot': False}","Superlude Lyrics
Superschnitzel König
SuperschnitzelqueenYou might also likeEmbed"
Rap,Beginner,Advanced Chemistry,2016,Meine Posse,2010,2844581,Meine Posse by Beginner (Ft. Samy Deluxe),"{'year': 2016, 'month': 8, 'day': 26}","August 26, 2016","{'unreviewed_annotations': 4, 'hot': False, 'pageviews': 43856}","Meine Posse Lyrics
Ich komme rein, sage: „Boomshakalaka
Macht mal Lärm für den cool'n Motherfucker!“
Kein Auto, keine Uhr, keine Haare
Aber 4er-Jordans doppelt und in jeder Farbe
Es geht Bum-Tschak, Ratatata
Bin das Kind von „Ma' ma' Platz da“ und „Papperlapapp“
Alda, ich kam auf die Welt mit dem Kopf durch die Wand
Mit dem Air Max am Fuß und dem Mic in der Hand
Scheiße, Mann, da ist was los, wenn ich rap'
Schaffe Bilder aus Worten wie Moses und Taps
Ich komme an mit mehr Falten als Heiner Geißler
Doch bemahl euch kleine Scheißer immer noch in einer Cypher
Reiner Calmund - immer noch Hunger
Brennende Bühnen seit 'nem Vierteljahrhundert
Alle Pegel auf Anschlag, Hamburger Standard
Beats und Bass, he, Einsteig - Abfahrt!
Und ich bin nicht allein hier
Ich hab' meine Posse bei mir
Und es geht rampampam
Alle Lampen an!
Digga, ich bin nicht allein hier
Ich hab' meine Posse bei mir
Und es geht rampampam
Alle Lampen an!

Denyo - der erste seiner Art
Meine Baseline ist kaputt, dein Vibrator ist im Arsch
He, und ich rolle durch die Stadt
Und hör' Biggie in mei'm Jeep, du Alligatoah in dei'm Smart
Ja, Mann, hier kommt der Fischkopp mit Laptop
Und ich mach' weder Good-Cop noch Bad-Cop
Ich hör' 'n Track - denk' mir: ,Was geht ab? Richtig tight!‘
Du bist mit absoluter Sicherheit nicht am Mic
Ne, Mann, und dennoch hoffst du, eines Tages
Kommt ein dickes Label, das dich aufbaut, Digga
Denn dein Stiefcousin hundertzweiten Grades
Ist Accountmanager bei SoundCloud, Digga
Immer noch kein' Bock aufs Showbiz - Famebitch!
Denyo Reloaded, alte Schule - Cambridge
Ah, und wenn die Welt auch irgendetwas wartet
Dann nur darauf, dass meine Posse dir in' Arsch tritt
You might also like
Und ich bin nicht allein hier
Ich hab' meine Posse bei mir
Und es geht rampampam
Alle Lampen an!
Digga, ich bin nicht allein hier
Ich hab' meine Posse bei mir
Und es geht rampampam
Alle Lampen an!

„Die Beginner“ ist der Name der Gruppe
Such ma' nicht das Doppel-H in der Suppe
Allstars von der Alster, ich und meine Posse da
Wir sind keine Promis, klar - fahren vor mit Bobbycar
Wir sind das Original, Unikat mit Copyright
Hundert Jahre Kopfarbeit für undankbaren Popstarhype
Eppendorfer Rap-Perfomer - Wunder dieser Großstadt
Munter wie 'n Kokser, bunter wie 'n Obststand
Ganze Farbpalette, du Schlaftablette, der Tag ist gerettet
Dein Flow ist so alt, spiel ihn doch ab auf TDK-Kassette
Mein Flow ist so frisch, Rapper erhäng' sich mit 'ner Fahrradkette
Endet in Lazaretten  - darauf kannst du dein' Arsch verwetten
Hier für immer, bin der garantierte Gewinner
Bin der fünfte Beatle, bin der vierte Beginner
Bin der dritte Stieber Twin, niemals zweite Wahl
Meine Posse: Nummer Eins, deine scheißegal
Und ich bin nicht allein hier
Ich hab' meine Posse bei mir
Und es geht *ram pam pam*
Alle Lampen an!
Digga, ich bin nicht allein hier
Ich hab' meine Posse bei mir
Und es geht *ram pam pam*
Alle Lampen an!

Nicke mit’m Nacken - mit’m Nacken nicken
Nicke mit’m Nacken - mit’m Nacken nicken
Nicke mit’m Nacken - mit’m Nacken nicken
Yo, the Posse is large
Nicke mit’m Nacken - mit’m Nacken nicken
Nicke mit’m Nacken - mit’m Nacken nicken
Nicke mit’m Nacken - mit’m Nacken nicken
Yo, the Posse is largeEmbed"
Pop,Nena,Eisbrecher,1986,Eisbrecher,1980,864011,Eisbrecher by Nena,,,"{'unreviewed_annotations': 0, 'hot': False}","Eisbrecher LyricsDu treibst durch eine kalte Welt
So wie ein Berg aus Eis
Du zeigst nicht gerne viel von dir
Bist wie ein Berg aus Eis
Doch irgendwo, da wartet schon
Ein Eisbrecher auf dich
Jemand, der dich zum Schmelzen bringt
Vielleicht jemand wie ich
Eisbrecher brechen keine Herzen
Eisbrecher brechen nur das Eis
Eisbrecher brechen keine Herzen
Eisbrecher brechen nur das Eis
Kein Eisbär und kein Pinguin
Kein Leben weit und breit
Der Schneemann ist dein bester Freund
Du liebst die Einsamkeit
Doch irgendwo, da wartet schon
Ein Eisbrecher auf dich
Jemand, der dich zum Schmelzen bringt
Diesmal entkommst du nicht
Eisbrecher brechen keine Herzen
Eisbrecher brechen nur das Eis
Eisbrecher brechen keine Herzen
Eisbrecher brechen nur das Eis
Eisbrecher brechen keine Herzen
Eisbrecher brechen nur das Eis
Eisbrecher brechen keine Herzen
Eisbrecher brechen nur das Eis
Eisbrecher brechen keine Herzen
Eisbrecher brechen nur das Eis
Eisbrecher brechen keine Herzen
Eisbrecher brechen nur das Eis
Nur das Eis
You might also likeNur das EisEmbed"
Rap,Prinz Pi,Neopunk,2008,Bevor ich aufschlage,2000,73145,Bevor Ich Aufschlage by Prinz Pi,,,"{'unreviewed_annotations': 1, 'hot': False}","Bevor Ich Aufschlage Lyrics
Ich fühle mich wie ausgekotzt, ausgelaugt von tausend Jobs
Ausgesaugt, doch saufe noch
Ein' letzten durchs vertraute Loch
Alles wirkt wie nochmal aufgekocht
Die Mikrowellenversion von meinem Leben
Ist ein aufgestauter Haufen Trotz
Die ganze Welt ein großer Hammer
Und er schlägt mir auf den Kopf
In den Straßen steh'n Statisten vor Kulissen
Die ausseh'n wie Häuser
Ich hab weißgott gesunde Paranoia
Die sich jede Stunde erneuert, wenn mein Telefon klingelt
Und mich direkt mit dem Jenseits verbindet
Meine Zähne entzündet, ein strahlendes Lächeln
Ich hab' die Radiumpräparate gegessen
 (2x)
Am Ende dann werden die Schmerzen aufhör'n
Wenn ich ausschlafe, keine weitere Aufgabe
Ich fall' in meinem Traum von einem Dach
Doch wach jedes Mal auf, ein' Moment bevor ich aufschlage

Als ich noch ein kleines Kind war, hat sich die Welt verfinstert
Mit links sah ich nix, da ich auf dem Auge blind war
All die Spritzen und Schläuche, der Geruch der tristen Gebäude
Er trifft noch bis heute in mein Mark
Ich kann mich nicht entscheiden
Stehe ich mit beiden Beinen im Leben
Oder geh' mit klein' Schein' in mein' Sarg
Ist das ein Heiligenschein oder das Blitzlicht im Spiegel
Ist das Leben ein Test? Schickt Gott Spitzel wie Lidl?
Als die Amis die Türme sprengten
Merkten ein paar entzürnte Menschen
Den Angler interessiert es überhaupt nicht
Was die Würmer denken
Solang' die Barsche beißen, wenn mir noch Jahre bleiben
Werde ich die Fähigkeit perfektionier'n, auf meinem Arsch zu Geigen
 (2x)
Am Ende dann werden die Schmerzen aufhör'n
Wenn ich ausschlafe, keine weitere Aufgabe
Ich fall' in meinem Traum von einem Dach
Doch wach jedes Mal auf, ein' Moment bevor ich aufschlage
You might also like
Als ich 14 war, hab' ich kleine Flugzeuge gebaut - ach
Als ich 16 war, hatte ich Flugzeuge im Bauch - ach
Als ich 18 war, krachten die Flugzeuge ins Haus - krass
Als ich 20 war, gab mir meine Freundin den Lauf - pass
Als ich aufwach' in einem neuen Level, in meinem Bett
Dem Speicherpunkt, die Missionsbeschreibung ist komplex
Die Grafik fotorealistisch, die Gegner beängstigend listig
Ich find' das Interface zum Eingeben der Tricks nicht
Wenn ich schlafe, träum' ich nich' von irgend'ner Käuferschicht
Ich träume, dass der Regen pure Säure ist
Auf die Dächer fällt, sich durch's Gemäuer frisst
Und all' der teure Mist, der für die Menschen von Bedeutung ist
Zerfällt in etwas, das man essen kann
Sie häufen Schätze an, weil sie vergessen ha'm
Dass man nur Erinnerungen nicht ersetzen kann
Und alles andere nur wertlose Artefakte sind
Die in Museen der Zukunft Katalognummern in Akten sind
 (2x)
Am Ende dann werden die Schmerzen aufhör'n
Wenn ich ausschlafe, keine weitere Aufgabe
Ich fall' in meinem Traum von einem Dach
Doch wach jedes Mal auf, ein' Moment bevor ich aufschlage
-Folg RapGeniusDeutschland!Embed"
Pop,Bosse,Kraniche,2013,Familienfest,2010,594205,Familienfest by Bosse,,,"{'unreviewed_annotations': 0, 'hot': False}","Familienfest Lyrics
Familienfest im Grünen
Die Jahre totgeschwiegen
Die Kinder deiner Schwester spielen auf der Wiese
Bei blendender Fassade, alte Zeit verrecke
Frische Limonade, weiße Tischdecke
Ey, war da was? Achja, vielleicht ein Seelenschaden
Du hast doch einen Knacks weg von den Egomanen
Erzähl mal von dem Schrank, in dem du dich Jahre verschanzt hast
Und von deiner Verlustangst
Und von den Blessuren, die dich heut noch besuchen
Es ist kaputt, so kaputt
Das kann man nicht reparieren
So kaputt, so kaputt
Es fließen keine Tränen
Beim Familienfest im Grünen
Beim Familienfest im Grünen

Dein Vater war kein Vater, eher Fata Morgana
Schräge Bilder von Mutter mit Geschäftspartnern
Krankenwagen, Blaulicht, Alkoholvergiftung
Mit dem Messer in der Hand, der Schrei in deine Richtung
Dann später Internat und deine Angst zu scheitern
Deine Angst dich zu binden, an einem Ort zu bleiben
Dein Hang zu Esoterik und zum Seelenfrieden
Dein Hass auf Alles, was dich liebt
Und nach dem vierten Rotwein, fängt deine Schwester an zu schreien

Ihr seid kaputt, so kaputt
Das kann man nicht reparieren
So kaputt, so kaputt
Und es fließen die ersten Tränen
Auf den dreckigen Tisch
Willkommen zurück
Es kommen die alten Szenen
Nach dem Wein, lass uns heimgehen
Vom Familienfest im Grünen
Beim Familienfest im Grünen
You might also like
Und dann sind wir Zuhaus'
Da wartet unsere Tochter
Gute-Nacht-Kuss auf die Stirn
Dir geht's schon etwas besser
Deine Kindheit ist ein Loch, wir gehen da wieder rein
Aber jetzt komm daraus, denn du bist HeimEmbed"
Rock,Kettcar,"Von Spatzen und Tauben, Dächern und Händen",2005,48 Stunden,2000,275755,48 Stunden by Kettcar,"{'year': 2005, 'month': 2, 'day': 28}","February 28, 2005","{'unreviewed_annotations': 1, 'hot': False}","48 Stunden Lyrics

Du betratst den Raum
Und wir wussten Bescheid
Ich und mein Stolz wußten, gleich
Ist es vorbei
Du hast die Sätze einstudiert
""Das musst Du doch versteh'n
So eine Chance kommt nie wieder""
Du gehst tränenreich in eine höhere Liga
Eine grenzenlose Liebe
Gegen die paar hundert Kilometer
Und wenn das hier mal ein Traum war
Ist er Böse, denn hier geht er
Und ein Drittel Heizöl
Zwei Drittel Benzin
Dies ist nur Nichts
Und ein Kuss
Und ein Zug nach Berlin


Wir sind nicht dafür geschaffen
Uns zu belügen
Und 48 Stunden
Können allen
Aber nicht uns genügen
Mach immer, was Dein Herz Dir sagt
Immer, was Dein Herz Dir sagt
Mach immer, was Dein Herz Dir sagt
Und begrab es an der Biegung des Flusses

Mach immer, was Dein Herz Dir sagt
Da muß viel mehr Weisheit in mich rein
Ich weiß genau, Dein Herz ist gut
Und weiß ganz genau, meins wird zu Stein
Ein letzter flotter Spruch zum Schluß
Nicht von Anfang an gewußt
Nicht von Anfang an geahnt
You might also like
Was war und ist
Kommt und bleibt
Es tut uns nicht leid
So sieht's aus
Unter'm Strich
Es tut uns nicht leidEmbed"
Pop,Yvonne Catterfeld,Meine Welt,2003,Die Welt steht still,2000,1273070,Die Welt steht still by Yvonne Catterfeld,,,"{'unreviewed_annotations': 0, 'hot': False}","Die Welt steht still LyricsJedes Wort das ich denk'
Jede Stunde ein Geschenk
Jeder Augenblick mit dir
Jeder Schritt den ich geh'
Jeder Lichtblick den ich seh'
Alles was ich spür'
Sagt mir meine Welt ist hier
In deinen sanften Händen
Wenn du mich berührst
Keine Mauern, keine Wände
Wenn du mich führst
Die Welt steht still
Weil ich es so will
Ich halt sie für uns fest
Vergiß' den Rest
Die Welt steht still
Und dieses Gefühl
Macht uns stark, denn dich und mich
Uns kriegen die nie
Bei jedem Sieg, den ich erring'
Alles was ich noch nicht bin
Immer wenn ich resignier'
Bei jedem Feuer, das ich schür'
An jedem Tag, den ich berühr'
Immer wenn ich mich verlier'
Weiß ich meine Welt ist hier
In deinen sanften Händen
Wenn du mit mir sprichst
In deinen Worten meine Zuversicht
Die Welt steht still
Weil ich es so will
Ich halt sie für uns fest
Vergiss den Rest
Die Welt steht still
Und dieses Gefühl
Macht uns stark, denn dich und mich
Uns kriegen die nie
You might also likeBei jedem Feuer, das ich schür'
An jedem Tag den dich berühr'
Immer wenn ich mich verlier'
Weiß ich meine Welt ist hier
Bei jedem Sieg, den ich erring'
Allem, was ich noch nicht bin
Immer wenn ich resignier'
Weiß ich meine Welt ist hier
Die Welt steht still
Weil ich es so will
Ich halt sie für uns fest
Weil ich es so will
Die Welt steht still
Weil ich es so will
Ich halt sie für uns fest
Vergiss den Rest
Die Welt steht still
Und dieses Gefühl
Macht uns stark, denn dich und mich
Uns kriegen die nie
Bei jedem Feuer, das ich schür'
An jedem Tag den dich berühr'
Immer wenn ich mich verlier'
Weiß ich meine Welt ist hier
Bei jedem Sieg, den ich erring'
Allem, was ich noch nicht bin
Immer wenn ich resignier'
Weiß ich meine Welt ist hierEmbed"
Rock,Die Ärzte,"5,6,7,8 - Bullenstaat ",2001,Ich bin glücklich,2000,1827640,Ich Bin Glücklich by Die Ärzte,"{'year': 2001, 'month': 3, 'day': 7}","March 7, 2001","{'unreviewed_annotations': 0, 'hot': False}","Ich Bin Glücklich LyricsDer Frühling kommt, die Sonne lacht
Alles wird grün über Nacht
Ich bin so froh, wir lieben uns so
Ich bin glücklich. Ich bin glücklich
Der Sommer kommt, der Himmel ist blau
Ich bin Dein Mann und Du bist meine Frau
Ich bin so froh, wir lieben uns so
Ich bin glücklich. Ich bin glücklich
Der Herbst kommt, es wird kälter
Unsere Liebe wird auch immer älter
Es wird mir zu dumm, ich bring Dich um
Ich bin traurig. Ich bin traurig
Der Winter kommt, oh wie ich mich freue
Denn ich habe eine Neue
Ich bin so froh, wir lieben uns so
Ich bin glücklich. Ich bin glücklich
Das wars!You might also likeEmbed"
Pop,SDP,Bunte Rapublik Deutschpunk,2014,Mach mal Platz für dich selber,2010,1590104,Mach mal Platz für dich selber by SDP,,,"{'unreviewed_annotations': 0, 'hot': False}","Mach mal Platz für dich selber Lyrics3, 2, 1, 0
Mach mal Platz für dich selber! Denn du stehst dir selber nur im Weg!
Mach mal Platz für dich selber! Du hast dich schon zu lang im Kreis gedreht!
Mach mal Platz für dich selber! Denn du stehst dir selber nur im Weg!
Mach mal Platz für dich selber!(selber.. selber!)
Ich bin mein größter Feind, ich stell mir selbst ein Bein
Ich baue eine Grube und schubs mich selber rein
Ich mach mir selber Angst
Ich mach mich selber krank
Ich red mir selber ein das ich garnichts kann
Ich schlag mich selbet bis ich am Boden liege
Ich und mein Spiegelbild sind so verschieden!
Dein größter Feind sieht aus wie du!
Dein größter Feind schlägt so hart zu!
Du musst gegen dich gewinnen und über deinen Schatten springen!
3, 2, 1, 0
Mach mal Platz für dich selber! Denn du stehst dir selber nur im Weg!
Mach mal Platz für dich selber! Du hast dich schon zu lang im Kreis gedreht!
Mach mal Platz für dich selber! Denn du stehst dir selber nur im Weg!
Mach mal Platz für dich selber!(selber.. selber!)
2 Teufel auf meinen Schultern flüstern
Es sind die andern die Schuld haben
Man ich dreh mich im Kreis und flieg Schleifen
Der Weg zum Scheitern ist gepflastert mit Zweifeln
An manchen Tagen ist schon aufstehen schwer
Irgendwer hält mich auf aber wer?
Ich geh saufen am Tag vor der Prüfung
Verkack sie total und sag es war Fügung
Ich weiß auch das ich die Kippen nicht brauch
Doch dieser Typ will das ich rauch
Auf dem Weg zum Erfolg hält er mich auf
Und kaum hab ich Kohle gibt er sie aus
Dein größter Feind sieht aus wie du!
Dein größter Feind schlägt so hart zu!
Du musst gegen dich gewinnen und über deinen Schatten springen!
You might also like3, 2, 1, 0
Mach mal Platz für dich selber! Denn du stehst dir selber nur im Weg!
Mach mal Platz für dich selber! Du hast dich schon zu lang im Kreis gedreht!
Mach mal Platz für dich selber! Denn du stehst dir selber nur im Weg!
Mach mal Platz für dich selber!(selber.. selber!)Embed"
Rock,Sportfreunde Stiller,Die Gute Seite,2002, Der Fortschritt,2000,1247250,Der Fortschritt by Sportfreunde Stiller,"{'year': 2002, 'month': None, 'day': None}",2002,"{'unreviewed_annotations': 1, 'hot': False}","Der Fortschritt Lyrics
Ich bin immer für dich da, egal wo ich auch bin
Binnen weniger Sekunden beam' ich mich zu dir hin
Dann bauen wir uns unser Traumkind
Aus den besten Erbteilen
Lässt sich bestens ein Genie feilen

Das ist der Fortschritt, hoffentlich komm' ich da mit
Das ist der Fortschritt
Das ist der Fortschritt, hoffentlich komm ich da mit
Das ist der Fortschritt
Ich bin so vernetzt, dass ich gefangen bin
So schnell unterwegs, dass ich den Weg nicht mehr find'
Hab' so viele neue große Brüder
Nur mein echter, der schaut selten rüber

Das ist der Fortschritt, wer will da noch mit
Das ist der Fortschritt
Das ist der Fortschritt, wer will da noch mit
Das ist der Fortschritt


Das ist der Fortschritt, wer will da noch mit
Das ist der Fortschritt
Das ist der Fortschritt, hoffentlich komm ich da mit
Das ist der Fortschritt
You might also likeEmbed"
Pop,Annett Louisan,Unausgesprochen,2005,Läuft alles perfekt,2000,2080925,Läuft alles perfekt by Annett Louisan,,,"{'unreviewed_annotations': 0, 'hot': False}","Läuft alles perfekt LyricsDieser Tag schlägt noch gar keine Wogen
Doch irgendwie kennt sie ihn schon
Es läuft so' ne Art Wiederholung
Und es handeln die selben Personen
Die selben Personen
Und alles war irgendwann neulich
Die zweisamen Jahre vergeh'n
Gegossen in eiserne Treue
Es gibt keine Schuld zu gesteh'n
Und kein Grund zu geh'n
Bis aufs Blut ineinander verwoben
Und bis auf die Knochen vertraut
Zwei Leben wie Feder und Nut
Nach Maß aufeinander gebaut
Allen Stürmen getrotzt
'N paar Wünsche erfüllt
Die Leidenschaft gut in den Alltag gehüllt
Jeder Blick sieht gekonnt über Fehler hinweg
Läuft alles perfekt nur die Liebe ist weg
Dieser Tag begann wie so viele
Es stand keine Frage im Raum
Ein Kuss und dann geht er zur Arbeit
Die Lippen berühren sich kaum
Berühren sich kaum
Die Koffer stehn hinten Garten
Sie schleicht durch den Keller hinaus
Und vorn an der Tür klebt ein Zettel
Da steht nur: ""ich musste hier raus
Ich musste hier raus""
Bis aufs Blut ineinander verwoben...
Jeder Blick sah gekonnt über Fehler hinweg
Lief alles perfekt nur die Liebe war wegYou might also likeEmbed"
Rap,Fettes Brot,DemoTape,2001,O La La,2000,438815,O La La by Fettes Brot,"{'year': 2001, 'month': 10, 'day': 1}","October 1, 2001","{'unreviewed_annotations': 0, 'hot': False}","O La La Lyrics
Ich dachte nicht einmal im Traum dran
Dass wir zwei hier heut so plaudern
Feuer ist gegen dich nur lauwarm
Hast du noch ein wenig Zeit
Ein Blick von dir lässt mich erschaudern
Du küsst wie's keine andere Frau kann
Ich glaube wirklich du kannst zaubern
Mach heut Nacht zur Ewigkeit
Dass heute Nacht sowas passiert, hätte ich nicht gedacht
Du hast nur flüchtig gelacht, mich damit süchtig gemacht
Es ist so wahnsinnig, wie du an deinen Getränken nippst
Und zu den Bässen mit den Schenkeln wippst
Dein wunderschöner Mund und deine Augen sind die Sünde
Dafür das ich nicht verschwinde, gibt es tausend gute Gründe
Dein Geruch macht mich high, wie ein Vogel im Flug
Gehst du dann doch an mir vorbei, ist das wie Drogenentzug
Ich guck dich an, stell mir dich ohne Kleid vor
Und wie du mich nie mehr loslässt, Baby komm her
Ich bin bereit für deine Überdosis
Und dein Blick, wenn du sanft die Augen schließt
Heißt, dass du das ganze wohl ganz genau so siehst
Und außerdem ist der Rausch zu schön, um schon nach Haus zu gehen
Erst ein heißer Kuss und beim Reißverschluss lächelst du
Und sagst, du hast sofort bescheid gewusst

Mir ist so heiß, ich mach das Fenster auf
Krieg 'ne Gänsehaut schon nach kurzer Zeit engvertraut
Hast meinen Verstand vollends geraubt
Mensch, ich glaub ich denk zu laut, Gangsterbraut
Du kennst dich aus, hast mich längst durchschaut
Ich lass mich fallen und du fängst mich auf
Ich weiß, du weißt, was wir angefangen haben
Ohne Zeit zu verschwenden, wird ein spannender Abend
Und wie diese meist enden, ohne Fisimatenten
Trag ich dich easy auf Händen und zwar zu riesen Momenten
Gleich hier in diesen vier Wänden
Machs dir bequem, wir kommen uns näher als nah
Wir werden sehen, ums genau zu nehmen ist eh alles klar
Dies bleibt unter uns, wie die kleine Kissenschlacht
Wir tun's weder für die Kunst, noch für die Wissenschaft
Wir sind heute nacht weit mehr als nur Bettgesellen
Wenn du später hungrig bist, können wir fett bestellen
Ich will sowieso nicht mehr kochen und ganz offen gesprochen
Will ich jetzt mit dir poppen, wie in Neuneinhalb Wochen
Wir sind zwei stahlharte pPschis im Vier-Vierteltakt
Und gleich nach Mitternacht beide splitternackt
Weil dieser Abend eben doch zu schade für Geschwafel ist
Machen wir das, was besser als ne Tafel Schokolade istYou might also likeEmbed"
Rap,Culcha Candela,Schöne Neue Welt,2009,Manchmal,2000,1329862,Manchmal by Culcha Candela,,,"{'unreviewed_annotations': 0, 'hot': False}","Manchmal Lyrics
Manchmal weiß ich nicht
Bist du wirklich da oder träume ich?
Du bist so nah bei mir
Ich genieße jeden Augenblick mit dir
Wie zwei Goldgräber zieh'n wir immer weiter
Auf der Suche nach dem Glück
Und ich fühle es genau, wir sind gleich da
Und ich will niemals mehr zurück

Ich bin für dich da
Ganz egal, wohin wir geh'n, ich werd' an deiner Seite steh'n
Du machst mich so stark
Du wirst seh'n, ich werd' für dich durch Wände geh'n
Jeder neue Tag
An dem ich aufwach' mit dir
Ist nur für uns gemacht
Nimm meine Hand, ich zieh' dich rüber zu mir
Wir sind wie Ying und Yang, so wie links und rechts
So vertraut und doch so fresh, ich
Bin der Große, du die Kleine
Ich bin der Grobe, du die Feine
Du bist wie meine Sonne
Ich sonne mich in dei'm Schein
Wir sind wie die Gezeiten
Nur zu zweit und nie allein
Auch getrennt durch Raum und Zeit
Sind wie gemacht für die Ewigkeit
So voller Glück und Seeligkeit
Jedes Jahr feiern wir goldene Hochzeit
Du bist meine Muse
Und wirst es immer sein
Dein Herz gibt mir den Takt
Du bist der Flow und ich der Rhyme

Ich bin für dich da
Ganz egal, wohin wir geh'n, ich werd' an deiner Seite steh'n
Du machst mich so stark
Du wirst seh'n, ich werd' für dich durch Wände geh'n
Jeder neue Tag
An dem ich aufwach' mit dir
Ist nur für uns gemacht
Nimm meine Hand, ich zieh' dich rüber zu mir
You might also like
Manchmal frag' ich mich
Willst du mich genauso wie ich dich?
Manchmal fragst du mich
Liebst du mich genauso wie ich dich?

Auf dem Weg in Richtung Horizont halten wir zusammen
Ein Augenblick mit dir, ist für mich so unendlich lang
Wir teilen uns ein Herz
Teilen unsern Schmerz
Wie leer wär mein Tag, wenn du nicht bei mir wärst?
Ich bin für dich da
Du machst mich so stark

Ich bin für dich da
Ganz egal, wohin wir geh'n, ich werd' an deiner Seite steh'n
Du machst mich so stark
Du wirst seh'n, ich werd' für dich durch Wände geh'n
Jeder neue Tag
An dem ich aufwach' mit dir
Ist nur für uns gemacht
Nimm meine Hand, ich zieh' dich rüber zu mir
Embed"
Rap,Sido,Das Goldene Album,2016,Papa ist da,2010,2858780,Papa ist da by Sido,"{'year': 2016, 'month': 9, 'day': 15}","September 15, 2016","{'unreviewed_annotations': 10, 'hot': False, 'pageviews': 31707}","Papa ist da Lyrics
„Jungs, kommt mal her. Hört mal zu!“ Eh!

Yeah, euer Vater ist kein weiser Mann
Doch bei Verstand: es gibt viel, das ich euch zeigen kann
Die Welt ist groß und wir klein, aber keine Angst
Reißt euch zusammen, der Apfel fällt nicht weit vom Stamm
Es kommt der Tag, an dem die Schule euch nervt
Doch das ist alles nur zum Guten - einfach zuhör'n und lern'n
Es kommt der Tag, an dem man euch verlässt, dann blutet das Herz
Doch euren ersten Liebeskummer ist die Hure nicht wert, eh
Es kommt der Tag, an dem hat jemand euch zu Fall gebracht
Doch dann ist wichtig, dass ihr euch das nicht gefallen lasst
Denn ihr habt Rechte und 'ne Linke - nutzt sie
Lasst sie nicht euren Namen durch den Schmutz zieh'n
Jungs, das Leben wird 'ne Achterbahnfahrt
Doch Papa hat immer ein Lachen parat
Wegen den Monstern bin ich wach, wenn ihr schlaft
Und wenn's mal Stress gibt, vergesst nicht: Papa ist da!
Ja, ich weiß, aufwachsen ist hart
Doch Papa hat immer ein Lachen parat
Damit's euch gut geht bin ich wach, wenn ihr schlaft
Und wenn's mal hart ist, fragt mich - Papa ist da!

Es kommt der Tag, an dem ihr versagt, dann wird's wieder hart
Aber immer scheint die Sonne nach 'nem Niederschlag
Euch werden auf den Wegen tausend Dinge widerfahren
Fragt mich, ich weiß noch ganz genau, wie das war
Es kommt der Tag, wo ihr das erste Mal zur Party geht
Die erste Nacht die ihr nicht schlafen geht, am Rad gedreht
Es kommt der Tag, wo ihr das erste Mal ein' wegsteckt
Das, was die Biene mit der Blume macht - in echt jetzt
Es kommt der Tag, an dem reicht jemand euch 'ne Tüte
Was soll ich sagen? Ja, hm, was soll ich sagen ...?
Irgendwann geht ihr heimlich kiffen aufm Dach
Wie auch immer, ich vertrau' euch, ihr wisst schon was ihr macht
Ich sag' ...

Jungs, das Leben wird 'ne Achterbahnfahrt
Doch Papa hat immer ein Lachen parat
Wegen den Monstern bin ich wach, wenn ihr schlaft
Und wenn's mal Stress gibt, vergesst nicht: Papa ist da!
Ja, ich weiß, aufwachsen ist hart
Doch Papa hat immer ein Lachen parat
Damit's euch gut geht bin ich wach, wenn ihr schlaft
Und wenn's mal hart ist, fragt mich - Papa ist da!
You might also like
Eh, yeah!
Es kommt der Tag, wo ihr erwachsen seid
Alles wird anders, denn der Drang nach Ruhe macht sich breit
Dann kommt die Gelassenheit und ihr seid die Faxen leid
Doch alles geht viel zu schnell vorbei, also lasst euch Zeit, eh
Es kommt der Tag, an dem ihr Vater seid
Mit 'ner Brille und 'nem Bart vielleicht, mag schon sein
Doch es kommt ganz bestimmt der Tag, an dem ich nicht mehr bin
Dann schlaf' ich ein und kann mir sicher sein, ihr kriegt das hin!

Jungs, das Leben wird 'ne Achterbahnfahrt
Doch Papa hat immer ein Lachen parat
Wegen den Monstern bin ich wach, wenn ihr schlaft
Und wenn's mal Stress gibt, vergesst nicht: Papa ist da!
Ja, ich weiß, aufwachsen ist hart
Doch Papa hat immer ein Lachen parat
Damit's euch gut geht bin ich wach, wenn ihr schlaft
Und wenn's mal hart ist, fragt mich - Papa ist da!

„Be prepared for the worst, but expect the best“
„From a father to a son“
„Take care of your mother, keep yourself on track“
„That's right“
„Son if you ever pull heat then use it
If you got a chance to walk away then do it“
„In this life you can't press stop then press rewind“Embed"
