genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Rap,Fettes Brot,Strom Und Drang,2008,Hörst du mich,2000,657504,Hörst du mich? by Fettes Brot,"{'year': 2008, 'month': 3, 'day': 14}","March 14, 2008","{'unreviewed_annotations': 5, 'hot': False}","Hörst du mich? Lyrics
Es gab mal einen großen Sänger
Die Engel waren blass vor Neid
Er hat sich mit den Jahren verändert
Die Nasenflügel eingeschneit
Sein Vater, der war schon länger
Diese Eskapaden leid
Da gerieten die beiden Männer
Mordsmäßig in Streit

Und ich weiß noch genau
Es lief nur Scheiß im TV
Marvin, hörst du mich?
Wir langweilen uns fürchterlich
Marvin, hörst Du mich?
Wir langweilen uns fürchterlich, fürchterlich - ohne dich
Es gab einmal 'ne Studentin
Die größer war als ihre Angst
Aus Mitgefühl für die Menschen
Und aus Sorge um dieses Land
Und als sie beschloss, zu kämpfen
Mit ihrem Bruder Hand in Hand
Kamen die grausamsten Gespenster
Die du dir vorstellen kannst


Sophie, hörst du mich?
Wir langweilen uns fürchterlich
Sophie, hörst du mich?
Wir langweilen uns fürchterlich, fürchterlich - ohne dich
Es gab hier mal einen Trinker
Der immer vor der Haspa stand
Im Becher Kleingeldgeklimper
In den Augen ein ferner Glanz
Er war ganz vernarrt in Kinder
Sie sind an ihm vorbei gerannt
Bis mitten im kalten Winter
Er auf einmal verschwand
You might also like

Herbert, hörst du mich?
Wir langweilen uns fürchterlich
Herbert, hörst du mich?
Wir langweilen uns fürchterlich, fürchterlich - ohne dich

Nein, vergessen werden wir euch nichtEmbed"
Rock,Udo Lindenberg,Sister King Kong,1976,Emanuel Flippmann und die Randale Söhne,1970,6129063,Emanuel Flippmann und die Randale-Söhne by Udo Lindenberg,"{'year': 1976, 'month': 10, 'day': 15}","October 15, 1976","{'unreviewed_annotations': 0, 'hot': False}","Emanuel Flippmann und die Randale-Söhne LyricsSo fing's ja schon an im Krankenhaus
Kaum zog man ihn aus der Dame raus
Krakeelte er seinen ersten Rock
Doch seine Mutti stand mehr auf Rudolf Schock
Trotzdem hat sie ihn sehr geschätzt
Daddy auch, der kam angewetzt
Mit Blumen und 'ner Flasche Gin
Und schon langt das Söhnchen hin
Die Hebamme sagt: Gott Sakrament
Das ist uns ja wirklich ganz schön fremd
So ein Baby, son 'n ausgeflipptes
Und statt an der Brust am Schnaps da nippt es
Bibabilubap
Schnuller kauen, Pofe nässen
Schlabberigen Griesgrütz fressen
Im Kindеrwagen wurde er strapaziеrt
Ständig haben da so Ochsenköpfe reingestiert
Die haben vielleicht ein albernes Zeug geschnackt
Ja, dachten die denn, er wär' total beknackt
Nein, das war nicht sein Job auf Erden
Drum beeilte er sich, schnell groß zu werden
Bibabilubap
Später wurde er ein Idol
Deutscher Meister im Rock'n'Roll
Super-Groupies gab's a Gogo
Daß er sie nicht enttäuschen durfte
War doch wohl logo, oder nicht? (Na klar!)
Die Bräute garantierten
Mit der Pille, das sei klar
Und sie beruhigten ihn
Weil er doch so ängstlich war
Er sagt: Wenn schon 'n Kind
Dann machen wir das bewußt
Und nicht mal eben so
Das fände ich echt bestußt, find'st nicht auch? (Ja Klar!)
You might also likeEr ließ die Spermazocken rocken
Und neun Monate später
Lief dann doch die Horrorshow
Denn er war der Täter
Erschüttert fuhr er zur Nabelstation
Da hörte er diese Gesänge schon
Die Drillingscrew krähte im Chor
Der Mutti Frutti vor
Bibabilubap
Aber später wurd's dann doch noch ganz nett
Er gründete das Spezialquartett
Und heute in Hollywood kassieren sie Monsterlöhne
Emanuel Flippmann und die Randale-SöhneEmbed"
Schlager,Andrea Berg,Schwerelos,2010,Du kannst noch nicht mal richtig lügen,2010,1079167,Du kannst noch nicht mal richtig lügen by Andrea Berg,,,"{'unreviewed_annotations': 0, 'hot': False}","Du kannst noch nicht mal richtig lügen LyricsDu Kannst Noch Nicht Mal Richtig Lügen
Du kannst noch nicht mal richtig lügen
Glaubst du ich bin blind?
Wir waren auf Wolke sieben
Schau wo wir jetzt sind
Geh, nimm sie mit deine Freiheit, wenn's dich glücklich macht
Ich feg alle Sterne zusammen aus der letzten Nacht
Sag, nennst du sie Engel wie mich wenn du sie berührst?
Du machst unsere Träume kaputt, merkst du das denn nicht?
Ich hab versucht unser Segel zu wenden mir ist als ob alle Meere enden
Ich will dich vergessen und doch ich lieb dich noch
Refrain:
Du kannst noch nicht mal richtig lügen
Sag mir was kannst du denn mein Held?
All deine scheinheiligen Schwüre, sind doch am Ende gar nichts wert
Ich war mit dir auf Wolke sieben, wir warn so nah am Himmelszelt
Doch wer sich traut so hoch zu fliegen dem kann passieren dass er tief fällt
Du hast mir so oft geschworen
Das wir ewig sind
Ein leeres Versprechen seit ich ihre Briefe find
Vom glorreichen Helden zum Lügner
Geht ja schnell bei dir
Ich hätt nie geglaubt dass ich dich einmal so verlier
Jetzt streichelst du sie mit den gleichen Händen
Die auf meiner Haut nie ein Ende finden
Wenn ich nur daran denke, dreh ich durch
Refrain: 3 malYou might also likeEmbed"
Rap,Die Fantastischen Vier,Für Dich Immer Noch Fanta Sie,2010,Für immer zusammen,2010,647846,Für immer zusammen by Die Fantastischen Vier,,,"{'unreviewed_annotations': 0, 'hot': False}","Für immer zusammen Lyrics
Meine innere Stimme
Erzählt von uns beiden, umgeben von Stille
Wir haben keine Villa und keinen Ring am Finger
Wir teilen ein Zimmer und bleiben für immer
Zusammen

Vom ersten Augenblick, an dem ich das Licht sah
War für mich klar, ich bin nur für dich da
Nichts war mir je wichtiger
Unser Schicksal fühlt sich richtig an
Wir bleiben zusammen ein Leben lang
Scheiß auf die Nachbarn nebenan
Ist doch egal, wie uns die anderen nennen
Ist es normal, sich irgendwann zu trennen?
Und weil ich keinen kenn', der mich wie du versteht
Der mir die Hemden näht und meine Wunden pflegt
Der mich von klein auf immer nur auf Händen trägt
Bleib' ich bei dir, auch wenn wir von der Rente leben
Findest du nicht auch, daß es perfekt ist
Seit Papa weg ist, nicht mehr im Weg ist?
Du und ich wir sind unzertrennlich —
Mutter du kennst mich

Ich war nie der Typ, der sich festlegt
Tage zählt und gern früh ins Bett geht
Mehr so Einer, der mal heftig was wegdreht
Und als letzter vom Fest geht
Mit dir hier auf und ab zu gehen war
Wirklich kaum abzusehen — da
Wir schlicht unangenehm waren
Und nicht im Traum gestehen — an
Und für sich war dieses letzte Mal nicht schlecht geplant
Nur wie's dann eben so lief…
Als ich dann dich an unserem ersten Tag sah
Hab ich mir gleich gedacht, das Ding geht irgendwie schief
Ach kommt, was soll's, ist doch scheißegal wir
Haben so etwas doch schon tausendmal gemacht
Tausend und eine Nacht
— und dann hat's Klick gemacht


Das Leben ist schon komisch
Alles wiederholt sich
Gas geben umdrehen, es lohnt nicht
Alles wiederholt sich
Hier allein mit dir, so wohn' ich
Doch auch draußen ist es nicht wohnlich
Glaub' mir wir sind umgeben von Raubtieren
Nein, wir kommen nicht raus hier
Doch ich hab'n Traum: Wir tauchen ab
Atmen auf und saufen ab
Ihr glaubt, weil es uns zu kaufen gab
Uns anzustarr'n, wär' ganz normal
Ich halt's nicht aus, hab' die Faxen dick
Und sobald mir 'ne Faust gewachsen ist
Hau ich uns hier raus, schlag' auf'n Tisch
Bis die Glaswand bricht und das war's dann
Fisch
You might also likeEmbed"
Pop,Nena,Nena,1983,Indianer,1980,735463,Indianer by Nena,"{'year': 1983, 'month': 1, 'day': 4}","January 4, 1983","{'unreviewed_annotations': 3, 'hot': False}","Indianer Lyrics
Glutheiße straße
Die im horizont verrinnt
Im gepäck die träume
Die mir geblieben sind
Einsam seit tagen
Verlier' ich meinen namen hier
Hör längst vergangene stimmen
Keine spricht zu mir
Sonne
Wind und wasser formen hier draußen jeden stein
Die landschaft endlos ... Ich selbst darin so klein
Ein schwarzer adler folgt mir ein stück durch sein revier
Ich bin auf meinem weg
Allein mit dir und mir
Ich entferne mich von dir
Mehr und mehr mit jedem schritt
Jeder schritt den ich hier geh' bringt mich zu dir zurück
Ich kann ohne dich nicht leben
Doch ich mußte es probieren

Mußte kämpfen
Mußte siegen
Und zurückgekehrt als krieger
Vor dir kapitulieren

Lange schatten
Sonne
Die jetzt schnell versinkt
Und dann ein fremder
Der mich zu seinem feuer bringt
Dunkle gesichter
Schweigen ... Und die zeit verrinnt
Bis dann der fremde die alten lieder singt
Von den menschen
Die herkamen
Auf der suche nach dem glück
Viele helden
Viele krieger
Kehrten nie zurück
You might also like


Indianer

Embed"
Pop,Silbermond,Himmel Auf,2012,Waffen,2010,590751,Waffen by Silbermond,"{'year': 2012, 'month': 3, 'day': 23}","March 23, 2012","{'unreviewed_annotations': 0, 'hot': False}","Waffen Lyrics
Man zeigt nicht mit waffen auf
Andere leute
Man zeigt nicht mit waffen auf
Niemand und nichts
Oh die brüder von gestern sind
Die gegner von heute
Und jeder schuss kommt irgendwann
Irgendwann zurück

Völker der welt
Rüstet euch auf
Kauft euch pistolen
Geht an die front
Sichert den frieden
Mit neuen kanonen
Füllt euer pulverfass
Bis zum rand
So voll wie unser magazin
So leer ist der verstand

Völker der welt
Rüstet euch auf
Bis an die zähne
Denn der mit dem längeren lauf sitzt
Am längeren hebel
Wir tanzen auf messer und schneide
Stehn kurz vorm rand
Ist nur 'ne frage der zeit
Dann geht einer zu weit


Man zeigt nich mit Waffen auf
Andere Leute
Man zeigt nich mit Waffen auf
Auf Niemand und Nichts

Weapons

You don’t go pointing your guns at
Other people
You don’t go pointing your guns at
Anyone or anything
Oh, yesterday’s brothers are
The adversaries of today
And every shot will someday
Someday come back
You might also like
Peoples of the world
Arm yourselves
And buy guns
Go to the front line
Protect your freedom
With your new artillery
Fill your powder keg
To the rim
As full as our armory is
They’ve lost their minds


Peoples of the world
Arm yourselves
To the teeth
Because whoever has the longer barrel
Has the upper hand
We’re dancing on blades and razors
Just before the edge
It’s just a matter of time
Before someone goes too far

You don’t go pointing your guns at
Other people
You don’t go pointing your guns at
Anyone or anythingEmbed"
Pop,Nena,Feuer und Flamme,1985,Haus der drei Sonnen,1980,735417,Haus der drei Sonnen by Nena,,,"{'unreviewed_annotations': 6, 'hot': False}","Haus der drei Sonnen Lyrics

Im Haus der drei Sonnen
Fern von dieser Welt
Wo leuchtend die Räder des Schicksals rotier'n
Im Haus der Heschichten
Die niemand erzählt
Wo Raumschiffe einsam im All explodier'n
Im Schnellzug der Hoffnung
Der nirgendwo hält
Kämpft ein alter Spieler um sein letztes Geld
Will alles auf einmal und sofort
Das Schiff, das sinkt
Doch der Käpt'n bleibt an Bord
Im Haus der drei Sonnen
Fern von dieser Welt
Im Schnellzug zur Hoffnung
Der nirgendwo hält
Wo leuchtend die Räder des Schicksals rotier'n
Und Raumschiffe einsam im All explodier'n

Mal geht's ihm gut
Und dann geht's ihm schlecht
Manchmal hat er Glück
Doch meistens hat er Pech
Im Haus der drei Sonnen vergisst er die Welt

Er hat seine Verluste noch niemals gezählt
Der Schnellzug zur Hoffnung ist lange entgleist
Im Haus der drei Sonnen
Das Groschengrab heißt
Alles auf einmal und sofort
Das Schiff, das sinkt
Doch der Käpt'n bleibt an Bord
Im Haus der drei Sonnen
Fern von dieser welt
Im Schnellzug zur Hoffnung
Der nirgendwo hält
Wo leuchtend die Räder des Schicksals rotier'n
Und Raumschiffe einsam im All explodier'n
You might also like
Mal geht's ihm gut
Und dann geht's ihm schlecht
Manchmal hat er Glück
Doch meistens hat er Pech
Im Haus der drei Sonnen vergisst er die Welt

Er hat seine Verluste noch niemals gezählt
Der Schnellzug zur Hoffnung ist lange entgleist
Im Haus der drei Sonnen
Das Groschengrab heißt
Alles auf einmal und sofort
Das Schiff, das sinkt
Doch der Käpt'n bleibt an Bord
Im Haus der drei Sonnen
Fern von dieser Welt
Im Schnellzug zur Hoffnung
Der nirgendwo hält
Wo leuchtend die Räder des Schicksals rotier'n
Und Raumschiffe einsam im All explodier'n

Im Schnellzug der Hoffnung
Der nirgendwo hält
Kämpft ein alter Spieler um sein letztes geld
Im Haus der Geschichten
Die niemand erzähltEmbed"
Rock,Die Ärzte,"Runter mit den Spendierhose, Unsichbarer!",2000,Rock Rendezvous,2000,1808101,Rock Rendezvous by Die Ärzte,"{'year': 2000, 'month': 10, 'day': 23}","October 23, 2000","{'unreviewed_annotations': 0, 'hot': False}","Rock Rendezvous Lyrics
Glaubst Du an die Liebe auf den ersten Blick?
Mir ist sie passiert und ich denk' gern zurück
An unsere Anfangszeit, denk ich daran
Erfüllt es mich immer mit Traurigkeit
Was war'n wir fröhlich unbeschwert zu jedem Scheiß bereit
Doch etwas will ich Dir gestehn schon seit geraumer Zeit
Und heut ist es soweit:

Farin, ich will Dich ficken!
Und das schon seit 17 Jahrn!
Ich will Dich ficken!
Will mich einfach mit Dir paar'n!
Ich will Dich ficken!
Komm schon Farin mach mich froh
Ich will an deinen süßen Po o o o o o o
Will an deinen süßen pooooo!
Dein Geständnis trifft mich wie ein Donnerschlag!
Du hast vielleicht gemerkt, das ich Dich auch sehr mag
In meiner Phantasie, tummelten wir uns nackt
Wie Griechen der Mythologie!
Ich aß Brei aus Deinem Nabel, aber irgendwie
Zu der erhofften Vereinigung kam es leider nie!
Doch ich ersehnte sie!

Bela, ich will dich ficken!
Das schon seit so langer Zeit!
Ich will Dich ficken!
Heut bin ich dazu bereit!
Ich will Dich ficken!
Will dich überall berührn, ich will Deine Stärke spüren
Will den kleinen Bela spüren!!!

Jungs, ihr macht mir Angst, was ist bloß los mit Euch?
Die Liebe unter Männern ist doch Teufelszeugs!
Hört sofort auf damit
Sonst kommt ihr nicht in den Himmel und kriegt einen Tritt
Vom lieben Herr Gott der sowas nicht sehen kann!
Also hört auf mit dem Scheiß und seht mich nicht so an!
Ich lass Euch niemals ran!
You might also like
Rod! Wir wolln Dich ficken!
Du bist jung und gut gebaut!
Wir woll Dich ficken!
Bist auch ein klein wenig versaut
Wir wolln Dich ficken!
Denn es fliegt ruck-zuck aus der Band, wer nicht mit Vorgesetzten pennt, oh oh oh oh oh
Wir wollen nur, das Dir die Puperze ein bisschen brenntEmbed"
Rock,Udo Lindenberg,Casa Nova,1988,Wenn du mein Kind wärst,1980,6130363,Wenn Du mein Kind wärst by Udo Lindenberg,,,"{'unreviewed_annotations': 0, 'hot': False}","Wenn Du mein Kind wärst LyricsWenn du mein Kind wärst
Würd' ich dich tragen
Auf meinen Schultern
Den ganzen Tag
Wir würden lachend
Den Strand entlang jagen
Bis ich absolut
Keine Luft mehr hab'
Dann krabbeln wir beide
Die Dünen hoch
Und dann gibt´s noch
'ne große Brause
Deine kleinen Hände
In meiner Hand
Und dann hüpfen wir
Glücklich nach Hause
Und wärst du meine Schwester
Und ich 'n bisschen größer
Ich würd' dich beschützen
Ganz ritterlich vor allеn den Bösen
Die dir was wollеn
Dann haben die Respekt
Und wehe nicht
Ich würd' dir erzählen
Von der großen Welt
Und dann fahren wir zusammen da hin
Ja, wir wär'n zwei so richtige Stadtindianer
Und ich sag' dir
Wie stolz ich auf dich bin
Und wärst du meine Mutter
Dann hätte ich jemand
Der auf mich achtet
So ab und zu
Würdst öfter mal sagen:
""Ja, muss das denn sein?
Muss man denn wirklich
So'n verrückter Hund sein wie du?""
You might also likeUnd wenn ich mal durchhäng'
Nimmst mich in den Arm
Und was dann hilft
Das weißte ganz genau
Und du würdest mir verzeih'n
Immer wieder verzeih'n
Auch wenn ich noch so 'ne große Scheiße bau
Du bist das alles
Alles für mich
Und darum
Lieb' ich dich so sehr
Dann krabbeln wir beide
Die Dünen hoch
Und dann gibt's noch
'n großes Eis
Deine kleinen Hände
In meiner Hand
Und dann muss ich wieder los -
Deine Tränen sind heiß
Du bist das alles
Alles für mich
Und darum sag' ich:
Ohne dich
Könnt' ich zwar leben
Aber nicht so richtigEmbed"
Pop,Nena,Cover Me,2007,Mach die Augen auf,2000,2248986,Mach die Augen auf by Nena,,,"{'unreviewed_annotations': 0, 'hot': False}","Mach die Augen auf LyricsWenn der Himmel sich dreht
Und die Erde verschiebt
Wenn es dich und mich bald
Veilleicht nichtmehr gibt
Wir wünschen, entscheiden, überlegen und hoffen
Ich träume und Alles ist offen
Kannst du seh'n, wer du bist?
Nimmst du wahr, dass es ist? (wie es ist, wer du bist)
Jeder Ort, jedes Wort, jeder Mensch
Alles da, Alles war, Alles ist was Besond'res
Beweg dich, erleb dich
Mach Frieden mit dir
Mach Frieden mit dir und der Erde
Die Erde ist schön
Lass dich mit ihr dreh'n
Du bestimmst jeden Schritt
Komm beweg dich mit
Mach Frieden (mach die Augen auf)
Mach Frieden (mach die Augen auf)
Dass ich so viele Dinge nicht sehen kann
Heist nich, dass ich sie nicht entdecken kann
Wenn ich das, was wir sind
Mit dir teilen kann, kann ich lernen
Ich lebe, es geht voran
Kannst du seh'n, wer du bist?
Nimmst du wahr, dass es ist? (wie es ist, wer du bist)
Jeder Ort, jedes Wort, jeder Mensch
Alles da, Alles war, Alles ist was Besond'res
(Mach die Augen auf) 2x
Beweg dich, erleb dich
Mach Frieden mit dir
Mach Frieden mit dir und der Erde
Die Erde ist schön
Lass dich mit ihr dreh'n
Du bestimmst jeden Schritt
Komm beweg dich mit
Mach Frieden (mach die Augen auf)
Mach Frieden (mach die Augen auf)
Mach Frieden
You might also like(Wir geh'n niemals unter)
Mach die Augen aufEmbed"
Pop,PUR,Nicht ohne Grund,1991,Geweint vor Glück,1990,712756,Geweint vor Glück by Pur,,,"{'unreviewed_annotations': 0, 'hot': False}","Geweint vor Glück Lyrics
Dunkel war der Tunnel
Eng, voll blanker Angst
Die Nerven am zerfetzen
Innerlich verkrampft
Hoffnung fast verloren
Und doch blieb stets dieses Licht
Ganz weit zwar, noch am Ende
Des Tunnels fest in Sicht
Nie geahnte, neue Kräfte freigesetzt
Gespürt, daß nichts, rein gar nichts den Willen dir ersetzt
Hart gestrampelt, dem hellen Ende nah
Plötzlich alles richtig, plötzlich alles klar
Ich hab' geweint vor Glück, geweint vor Glück
Alle Dämme brachen, trotzdem blieb die Katastrophe aus
Ich hab' geweint vor Glück, geweint vor Glück
Hab' mich höchstens meiner Tränen stolz geschämt
Ich hab' geweint vor Glück
Mit dem Schicksal gehadert und alle Welt verflucht
Im Meer aus Selbstmitleid ertränkt
Und so mein Heil gesucht
Zweifelsmarterpfeile quer durch Herz und Hirn
Verbissen gegen angekämpft, so gut es eben ging
Lenken lernt nur, wer genügend übt
Jede Menge Fehler, bis nichts die Richtung trübt
Bin angekommen, sei's auch nur am ersten Ziel
Alles ist jetzt richtig und gewonnen ist schon viel
Ich hab' geweint vor Glück...
Ich hab' geweint vor Glück...You might also likeEmbed"
Rock,AnnenMayKantereit,Alles nix konkretes,2016, Länger bleiben,2010,2399090,Länger bleiben by AnnenMayKantereit,"{'year': 2015, 'month': 10, 'day': 3}","October 3, 2015","{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 5972}","Länger bleiben Lyrics

Die nächste Bahn kommt erst in ner Stunde
Komm ich hol noch ne Runde
Und ich muss auch früh raus
Das ist keine gute Ausrede
Und bei dem Regen will ich eh nicht nach Hause gehen
Du kannst gern mal nach draußen sehen
Das ist ne' viel bessere Ausrede als deine
Du weißt was ich meine
Und du musst nicht
Aber du könntest
Noch n' bisschen
Länger bleiben

Willst du nicht länger bleiben?
Das ist echt kein Problem
Willst du nicht länger bleiben?
Und warum willst du jetzt schon gehen?
Willst du nicht länger bleiben?
Das ist echt kein Problem
Willst du nicht länger bleiben?
Und warum willst du jetzt schon gehen?

Soll ich noch kurz zum Kiosk gehen
Und dann kauf ich so ne billige Flasche Wein
Und die trinken wir zu zweit
Und dann rauchen wir am Fenster
Aber wir müssen ein bisschen leiser sein
Sonst wacht mein Mitbewohner auf
Und dann will der auch was trinken
Und du probierst schon den ganzen Abend zu gehen, ohne das es komisch ist
Aber ich sorg schon dafür, dass es immer komisch ist
You might also like
Willst du nicht länger bleiben?
Das ist echt kein Problem
Willst du nicht länger bleiben?
Und warum willst du jetzt schon gehen?
Willst du nicht länger bleiben?
Das ist echt kein Problem
Willst du nicht länger bleiben?
Und warum willst du jetzt schon gehen?

Und warum willst du jetzt schon gehen?
Und warum willst du jetzt schon gehen?Embed"
Rap,Alligatoah,"Schlaftabletten, Rotwein III",2011,Trostpreis,2010,65703,Trostpreis by Alligatoah (Ft. Pimpulsiv),"{'year': 2012, 'month': 1, 'day': 2}","January 2, 2012","{'unreviewed_annotations': 3, 'hot': False, 'pageviews': 125718}","Trostpreis Lyrics

(Hey) Darling, du hast aus meinem Leben eine Pony-Ranch geschaffen
Deshalb möchte ich dir heute ein paar Komplimente machen
Schließ die Augen und ich geb' dir 'ne Million Handküsse
Du siehst gut aus, ich hab' auch nich' so hohe Ansprüche
Nein, ich lieb' dich so, du musst mir nich' ma' Essen machen
Was man nich' kann, sollte man besser lassen
Girl, lehn dich zurück, ich mach' alles für dich
Wenn ich Zeit hab' und es nicht zu anstrengend ist
Du bist nicht wie die ander'n, nich' so'n Modepüppchen
Mit großen Brüsten, die geboren hübsch sind
Du hast dein' eigenen Style – oh, holde Maid
Doch deinen Zähnen schmeichelt ein gold'nes Kleid
Ich schau' dir ins Gesicht und denk' an Regenbögen
Die sind wenigstens schön, nur dein Face is' störend
Ach ja, ich muss dir da noch so ein Ding erzähl'n
Aber du wirst das bestimmt versteh'n
Schatz, es tut mir so leid
Du bist nur der Trostpreis
Und immer, wenn der Mond scheint
Denk' ich, da is' noch Luft nach oben
Und es tut mir so leid
Du bist nur der Trostpreis
Und immer, wenn der Mond scheint
Denk' ich an die, die mir damals entflogen, yeah-hi, yeah

La-la-la-la-la-la
Ach, alles halb so wild
Oh, la-la-la-la-la-la
Einem geschenkten Gaul ...
Oh, la-la-la-la-la-la, la, la, la, la
Und zur Not frisst der Teufel Fliegen
Ah, la-la-la-la-la-la
Ich hätt' halt lieber die andere genommen
Oh, la-la-la-la-la-la
Man kann ja nich' alles haben
Oh, la-la-la-la-la-la
Keine Angst, ich verlass' dich nich'
La, la, la, la
Du kennst doch mein' Kumpel hier
Er war bei seiner Freundin ein klein bisschen direkter
You might also like
Schatz, wir verbrachten schöne Tage zusamm'
Fuhren in den Urlaub, lagen am Strand
Haben es länger versucht, doch ich hab' festgestellt
Der Toaster is' intelligenter als du, lieg'
Wach jede Nacht mit dir Engel in meinem Arm'
Immer, wenn du schläfst, bange ich deine Mom (Hihi)
Als ich mal gesagt hab', dass keine so wie du ist
Da wusste ich noch nicht, dass du dreißig Kilo zunimmst
Und du hast echt gedacht, ich geh' nich' ohne dich fort
Ich hab' jetzt eine Neue, die mir billig Drogen besorgt (Was?)
Stimmt, du hast Recht, wir hatten wirklich gute Zeiten
Ich fick' in dein Gesicht und du frisst meine Scheiße (Haha)
Schau, wie schön blau deine Augen sind
Timi hat dich mit der Faust geschminkt
Frauen wie dich gibt's in tausend Städten
Lausemädchen, laufe Mädchen

Schatz, es tut mir so leid
Du bist nur der Trostpreis
Und immer, wenn der Mond scheint
Denk' ich, da is' noch Luft nach oben
Und es tut mir so leid
Du bist nur der Trostpreis
Und immer, wenn der Mond scheint
Denk' ich an die, die mir damals entflogen, yeah-hi, yeah
La-la-la-la-la-la
Oh, la-la-la-la-la-la
So is' das Leben
Oh, la-la-la-la-la-la, la, la, la, la
Man nimmt, was man kriegen kann
Ah, la-la-la-la-la-la
Baby
Oh, la-la-la-la-la-la
Oh, la-la-la-la-la-la
Du guckst so komisch, la, la, la, la, was los?

Schatz, es tut mir so leid
Du bist nur der Trostpreis
Und immer, wenn der Mond scheint
Denk' ich, da is' noch Luft nach oben
Und es tut mir so leid
Du bist nur der Trostpreis
Und immer, wenn der Mond scheint
Denk' ich an die, die mir damals entflogen, yeah-hi, yeah9Embed"
Rock,Udo Lindenberg,Stärker als die Zeit,2006,Wenn die Nachtigall verstummt,2000,2468881,Wenn die Nachtigall verstummt by Udo Lindenberg,,,"{'unreviewed_annotations': 0, 'hot': False}","Wenn die Nachtigall verstummt LyricsIch sitze an der Bar, mit 'nem Drink und 'ner Cigar
Da schleicht herein der Sensenmann, macht mich blöde von der Seite an
Er kommt, um mich zu holen. Die Engel sitzen auf heißen Kohlen
Und auch die Götter haben gesagt, jetzt wird der Panik ein Ende gemacht
Oh, ich sag, ich muss hier noch singen, das Mikro wie'n Lasso schwingen
Jetzt aufhör'n wär'n schlechter Gag, sorry, ich kann hier echt noch nicht weg
Wenn die Nachtigall verstummt geht ganz Deutschland schwer vermummt
Um zu trauern, um zu weinen in schwarzen Tüchern und in Leinen
Wenn die Nachtigall verstummt geht das ganze Land vermummt
Und oben über den Dächern schwebt ihr allerletzter Song
Ich seh' die Flaggen schon überall auf Halbmast hängen
Die Kanzlerin kniet nieder und fängt an zu flennen
In der Tagesschau ganz eilig, sprechen sie ihn sofort heilig
Und die Plattenfirma in solchen Zeiten kriegt derbe Lieferschwierigkeiten
Wenn die Nachtigall verstummt geht ganz Deutschland schwer vermummt
Um zu trauern, um zu weinen in schwarzen Tüchern und in Leinen
Wenn die Nachtigall verstummt geht das ganze Land vermummt
Und oben über den Dächern schwebt ihr allerletzter Song
Sie sah schon immer aus wie geleckt, wie aus dem Ei gepellt
Sie flog direkt aus dem Nest und die weite Welt
Und sie zwitscherte Songs von Liebe und Mord
Man pfiff ihr hinterher, an jedem wilden Ort
Doch irgendwann ist auch für sie die Zeit gekommen
Kleine Nachtigall flieg
Kleine Nachtigall flieg
Wenn die Nachtigall verstummt geht ganz Deutschland schwer vermummt
Um zu trauern, um zu weinen in den Tüchern und in Leinen
Wenn die Nachtigall verstummt geht das ganze Land vermummt
Und oben über den Dächern schwebt ihr allerletzter SongYou might also likeEmbed"
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Schweigen ist feige,2000,1852608,Schweigen Ist Feige by Westernhagen,,,"{'unreviewed_annotations': 0, 'hot': False}","Schweigen Ist Feige LyricsIch bin der schwдrzeste Neger
Ich bin der jьdischste Jud'
Ich bin der deutscheste Deutsche
Ich hab' das roteste Blut
Schweigen ist feige Reden ist Gold
Schweigen ist feige Reden ist Gold
Ich hab' die weiЯeste Weste
Ich hab' den grцЯten Schwanz
Ich fress' von Allem die Reste
Ich bin dein Rosenkranz
Schweigen ist feige Reden ist Gold
Schweigen ist feige Reden ist Gold
Mir ist so kalt
Mir ist so kalt
Mir ist so kalt
So schrecklich kalt
Wenn der Himmel
Sich цffnet
An jenem jьngsten Tag
Wird die Liebe sich rдchen
An dem was wichtig war
Schweigen ist feige Reden ist Gold
Schweigen ist feige Reden ist GoldYou might also likeEmbed"
